Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 4863, true label: 8, predicted label: 8, accumulative accuracy: 0.9823190789473685
Image 4864, true label: 1, predicted label: 1, accumulative accuracy: 0.982322713257965
Image 4865, true label: 7, predicted label: 7, accumulative accuracy: 0.9823263460748047
Image 4866, true label: 4, predicted label: 4, accumulative accuracy: 0.9823299773988083
Image 4867, true label: 5, predicted label: 5, accumulative accuracy: 0.9823336072308957
Image 4868, true label: 7, predicted label: 7, accumulative accuracy: 0.982337235571986
Image 4869, true label: 1, predicted label: 1, accumulative accuracy: 0.9823408624229979
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499184
Image 4870, true label: 2, predicted label: 2, accumulative accuracy: 0.9823444877848491
Image 4871, true label: 1, predicted label: 1, accumulative accuracy: 0.9823481116584565
Image 4872, true label: 1, predicted label: 1, accumulative accuracy: 0.9823517340447363
Image 4873, true label: 3, predicted label: 3, accumulative accuracy: 0.982355354944604
Image 4874, true label: 9, predicted label: 9, accumulative accuracy: 0.9823589743589743
Image 4875, true label: 6, predicted label: 6, accumulative accuracy: 0.9823625922887613
Image 4876, true label: 2, predicted label: 2, accumulative accuracy: 0.982366208734878
Image 4877, true label: 1, predicted label: 1, accumulative accuracy: 0.982369823698237
Image 4878, true label: 2, predicted label: 2, accumulative accuracy: 0.9823734371797499
Image 4879, true label: 8, predicted label: 8, accumulative accuracy: 0.9823770491803279
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499168
Image 4880, true label: 0, predicted label: 8, accumulative accuracy: 0.9821757836508912
Image 4881, true label: 7, predicted label: 7, accumulative accuracy: 0.9821794346579271
Image 4882, true label: 6, predicted label: 6, accumulative accuracy: 0.9821830841695679
Image 4883, true label: 6, predicted label: 6, accumulative accuracy: 0.9821867321867321
Image 4884, true label: 9, predicted label: 9, accumulative accuracy: 0.9821903787103378
Image 4885, true label: 3, predicted label: 3, accumulative accuracy: 0.9821940237413017
Image 4886, true label: 7, predicted label: 7, accumulative accuracy: 0.9821976672805403
Image 4887, true label: 0, predicted label: 0, accumulative accuracy: 0.9822013093289689
Image 4888, true label: 5, predicted label: 5, accumulative accuracy: 0.9822049498875025
Image 4889, true label: 2, predicted label: 2, accumulative accuracy: 0.9822085889570552
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499174
Image 4890, true label: 8, predicted label: 8, accumulative accuracy: 0.9822122265385401
Image 4891, true label: 0, predicted label: 0, accumulative accuracy: 0.98221586263287
Image 4892, true label: 5, predicted label: 5, accumulative accuracy: 0.9822194972409565
Image 4893, true label: 4, predicted label: 4, accumulative accuracy: 0.9822231303637107
Image 4894, true label: 3, predicted label: 3, accumulative accuracy: 0.982226762002043
Image 4895, true label: 8, predicted label: 8, accumulative accuracy: 0.9822303921568627
Image 4896, true label: 4, predicted label: 4, accumulative accuracy: 0.9822340208290791
Image 4897, true label: 6, predicted label: 6, accumulative accuracy: 0.9822376480195998
Image 4898, true label: 6, predicted label: 6, accumulative accuracy: 0.9822412737293326
Image 4899, true label: 2, predicted label: 2, accumulative accuracy: 0.9822448979591837
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499176
Image 4900, true label: 7, predicted label: 7, accumulative accuracy: 0.9822485207100592
Image 4901, true label: 9, predicted label: 9, accumulative accuracy: 0.9822521419828641
Image 4902, true label: 5, predicted label: 5, accumulative accuracy: 0.9822557617785029
Image 4903, true label: 1, predicted label: 1, accumulative accuracy: 0.9822593800978793
Image 4904, true label: 3, predicted label: 3, accumulative accuracy: 0.982262996941896
Image 4905, true label: 2, predicted label: 2, accumulative accuracy: 0.9822666123114554
Image 4906, true label: 4, predicted label: 4, accumulative accuracy: 0.9822702262074587
Image 4907, true label: 3, predicted label: 3, accumulative accuracy: 0.9822738386308069
Image 4908, true label: 6, predicted label: 6, accumulative accuracy: 0.9822774495823997
Image 4909, true label: 1, predicted label: 1, accumulative accuracy: 0.9822810590631365
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499188
Image 4910, true label: 9, predicted label: 9, accumulative accuracy: 0.9822846670739157
Image 4911, true label: 4, predicted label: 4, accumulative accuracy: 0.9822882736156352
Image 4912, true label: 4, predicted label: 4, accumulative accuracy: 0.982291878689192
Image 4913, true label: 7, predicted label: 7, accumulative accuracy: 0.9822954822954822
Image 4914, true label: 6, predicted label: 6, accumulative accuracy: 0.9822990844354018
Image 4915, true label: 5, predicted label: 5, accumulative accuracy: 0.9823026851098454
Image 4916, true label: 4, predicted label: 4, accumulative accuracy: 0.9823062843197071
Image 4917, true label: 1, predicted label: 1, accumulative accuracy: 0.9823098820658804
Image 4918, true label: 9, predicted label: 9, accumulative accuracy: 0.982313478349258
Image 4919, true label: 9, predicted label: 9, accumulative accuracy: 0.9823170731707317
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499187
Image 4920, true label: 2, predicted label: 2, accumulative accuracy: 0.9823206665311929
Image 4921, true label: 7, predicted label: 7, accumulative accuracy: 0.9823242584315319
Image 4922, true label: 8, predicted label: 8, accumulative accuracy: 0.9823278488726387
Image 4923, true label: 0, predicted label: 0, accumulative accuracy: 0.9823314378554021
Image 4924, true label: 1, predicted label: 1, accumulative accuracy: 0.9823350253807107
Image 4925, true label: 3, predicted label: 3, accumulative accuracy: 0.9823386114494519
Image 4926, true label: 6, predicted label: 6, accumulative accuracy: 0.9823421960625127
Image 4927, true label: 1, predicted label: 1, accumulative accuracy: 0.9823457792207793
Image 4928, true label: 3, predicted label: 3, accumulative accuracy: 0.9823493609251369
Image 4929, true label: 4, predicted label: 4, accumulative accuracy: 0.9823529411764705
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499181
Image 4930, true label: 1, predicted label: 1, accumulative accuracy: 0.9823565199756642
Image 4931, true label: 1, predicted label: 1, accumulative accuracy: 0.982360097323601
Image 4932, true label: 1, predicted label: 1, accumulative accuracy: 0.9823636732211636
Image 4933, true label: 5, predicted label: 5, accumulative accuracy: 0.9823672476692339
Image 4934, true label: 6, predicted label: 6, accumulative accuracy: 0.982370820668693
Image 4935, true label: 0, predicted label: 0, accumulative accuracy: 0.9823743922204214
Image 4936, true label: 7, predicted label: 7, accumulative accuracy: 0.9823779623252987
Image 4937, true label: 0, predicted label: 0, accumulative accuracy: 0.9823815309842041
Image 4938, true label: 7, predicted label: 7, accumulative accuracy: 0.9823850981980158
Image 4939, true label: 2, predicted label: 2, accumulative accuracy: 0.9823886639676114
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499189
Image 4940, true label: 3, predicted label: 3, accumulative accuracy: 0.9823922282938676
Image 4941, true label: 2, predicted label: 2, accumulative accuracy: 0.9823957911776608
Image 4942, true label: 5, predicted label: 5, accumulative accuracy: 0.9823993526198664
Image 4943, true label: 2, predicted label: 2, accumulative accuracy: 0.9824029126213593
Image 4944, true label: 2, predicted label: 2, accumulative accuracy: 0.9824064711830132
Image 4945, true label: 9, predicted label: 9, accumulative accuracy: 0.9824100283057016
Image 4946, true label: 4, predicted label: 4, accumulative accuracy: 0.9824135839902971
Image 4947, true label: 9, predicted label: 9, accumulative accuracy: 0.9824171382376717
Image 4948, true label: 8, predicted label: 8, accumulative accuracy: 0.9824206910486967
Image 4949, true label: 1, predicted label: 1, accumulative accuracy: 0.9824242424242424
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499183
Image 4950, true label: 2, predicted label: 2, accumulative accuracy: 0.9824277923651787
Image 4951, true label: 1, predicted label: 1, accumulative accuracy: 0.9824313408723748
Image 4952, true label: 6, predicted label: 6, accumulative accuracy: 0.982434887946699
Image 4953, true label: 1, predicted label: 1, accumulative accuracy: 0.982438433589019
Image 4954, true label: 2, predicted label: 2, accumulative accuracy: 0.9824419778002018
Image 4955, true label: 7, predicted label: 7, accumulative accuracy: 0.9824455205811138
Image 4956, true label: 8, predicted label: 4, accumulative accuracy: 0.9822473270123059
Image 4957, true label: 0, predicted label: 0, accumulative accuracy: 0.982250907624042
Image 4958, true label: 0, predicted label: 0, accumulative accuracy: 0.9822544867916919
Image 4959, true label: 0, predicted label: 0, accumulative accuracy: 0.9822580645161291
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499183
Image 4960, true label: 8, predicted label: 8, accumulative accuracy: 0.9822616407982262
Image 4961, true label: 2, predicted label: 2, accumulative accuracy: 0.9822652156388553
Image 4962, true label: 2, predicted label: 2, accumulative accuracy: 0.9822687890388878
Image 4963, true label: 9, predicted label: 9, accumulative accuracy: 0.9822723609991942
Image 4964, true label: 2, predicted label: 2, accumulative accuracy: 0.9822759315206445
Image 4965, true label: 2, predicted label: 2, accumulative accuracy: 0.982279500604108
Image 4966, true label: 7, predicted label: 9, accumulative accuracy: 0.9820817394805718
Image 4967, true label: 9, predicted label: 9, accumulative accuracy: 0.982085346215781
Image 4968, true label: 9, predicted label: 9, accumulative accuracy: 0.9820889514992956
Image 4969, true label: 2, predicted label: 2, accumulative accuracy: 0.9820925553319919
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499170
Image 4970, true label: 7, predicted label: 7, accumulative accuracy: 0.9820961577147456
Image 4971, true label: 5, predicted label: 5, accumulative accuracy: 0.9820997586484312
Image 4972, true label: 1, predicted label: 1, accumulative accuracy: 0.9821033581339231
Image 4973, true label: 3, predicted label: 3, accumulative accuracy: 0.9821069561720949
Image 4974, true label: 4, predicted label: 4, accumulative accuracy: 0.9821105527638191
Image 4975, true label: 9, predicted label: 9, accumulative accuracy: 0.9821141479099679
Image 4976, true label: 4, predicted label: 4, accumulative accuracy: 0.9821177416114125
Image 4977, true label: 1, predicted label: 1, accumulative accuracy: 0.9821213338690237
Image 4978, true label: 8, predicted label: 8, accumulative accuracy: 0.9821249246836714
Image 4979, true label: 5, predicted label: 5, accumulative accuracy: 0.9821285140562249
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499170
Image 4980, true label: 6, predicted label: 6, accumulative accuracy: 0.9821321019875527
Image 4981, true label: 2, predicted label: 2, accumulative accuracy: 0.9821356884785227
Image 4982, true label: 8, predicted label: 8, accumulative accuracy: 0.982139273530002
Image 4983, true label: 3, predicted label: 3, accumulative accuracy: 0.9821428571428571
Image 4984, true label: 1, predicted label: 1, accumulative accuracy: 0.9821464393179539
Image 4985, true label: 2, predicted label: 2, accumulative accuracy: 0.9821500200561573
Image 4986, true label: 8, predicted label: 8, accumulative accuracy: 0.9821535993583317
Image 4987, true label: 4, predicted label: 4, accumulative accuracy: 0.9821571772253408
Image 4988, true label: 9, predicted label: 9, accumulative accuracy: 0.9821607536580477
Image 4989, true label: 9, predicted label: 9, accumulative accuracy: 0.9821643286573146
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499191
Image 4990, true label: 3, predicted label: 3, accumulative accuracy: 0.9821679022240032
Image 4991, true label: 7, predicted label: 7, accumulative accuracy: 0.9821714743589743
Image 4992, true label: 0, predicted label: 0, accumulative accuracy: 0.9821750450630883
Image 4993, true label: 7, predicted label: 7, accumulative accuracy: 0.9821786143372047
Image 4994, true label: 7, predicted label: 7, accumulative accuracy: 0.9821821821821822
Image 4995, true label: 2, predicted label: 2, accumulative accuracy: 0.9821857485988791
Image 4996, true label: 3, predicted label: 3, accumulative accuracy: 0.9821893135881529
Image 4997, true label: 2, predicted label: 2, accumulative accuracy: 0.9821928771508603
Image 4998, true label: 4, predicted label: 4, accumulative accuracy: 0.9821964392878576
Image 4999, true label: 0, predicted label: 0, accumulative accuracy: 0.9822
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499193
Image 5000, true label: 3, predicted label: 3, accumulative accuracy: 0.9822035592881424
Image 5001, true label: 9, predicted label: 9, accumulative accuracy: 0.9822071171531388
Image 5002, true label: 9, predicted label: 9, accumulative accuracy: 0.9822106735958425
Image 5003, true label: 8, predicted label: 8, accumulative accuracy: 0.9822142286171063
Image 5004, true label: 4, predicted label: 4, accumulative accuracy: 0.9822177822177822
Image 5005, true label: 1, predicted label: 1, accumulative accuracy: 0.9822213343987215
Image 5006, true label: 0, predicted label: 0, accumulative accuracy: 0.9822248851607749
Image 5007, true label: 6, predicted label: 6, accumulative accuracy: 0.9822284345047924
Image 5008, true label: 0, predicted label: 0, accumulative accuracy: 0.9822319824316231
Image 5009, true label: 9, predicted label: 9, accumulative accuracy: 0.9822355289421157
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499200
Image 5010, true label: 6, predicted label: 6, accumulative accuracy: 0.9822390740371183
Image 5011, true label: 8, predicted label: 8, accumulative accuracy: 0.982242617717478
Image 5012, true label: 6, predicted label: 6, accumulative accuracy: 0.9822461599840415
Image 5013, true label: 1, predicted label: 1, accumulative accuracy: 0.9822497008376546
Image 5014, true label: 1, predicted label: 1, accumulative accuracy: 0.9822532402791625
Image 5015, true label: 9, predicted label: 9, accumulative accuracy: 0.9822567783094099
Image 5016, true label: 8, predicted label: 8, accumulative accuracy: 0.9822603149292406
Image 5017, true label: 9, predicted label: 9, accumulative accuracy: 0.9822638501394978
Image 5018, true label: 2, predicted label: 2, accumulative accuracy: 0.9822673839410241
Image 5019, true label: 3, predicted label: 3, accumulative accuracy: 0.9822709163346613
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499197
Image 5020, true label: 5, predicted label: 5, accumulative accuracy: 0.9822744473212508
Image 5021, true label: 5, predicted label: 5, accumulative accuracy: 0.9822779769016328
Image 5022, true label: 9, predicted label: 9, accumulative accuracy: 0.9822815050766475
Image 5023, true label: 4, predicted label: 4, accumulative accuracy: 0.9822850318471338
Image 5024, true label: 2, predicted label: 2, accumulative accuracy: 0.9822885572139304
Image 5025, true label: 1, predicted label: 1, accumulative accuracy: 0.982292081177875
Image 5026, true label: 9, predicted label: 9, accumulative accuracy: 0.9822956037398051
Image 5027, true label: 4, predicted label: 4, accumulative accuracy: 0.9822991249005569
Image 5028, true label: 3, predicted label: 3, accumulative accuracy: 0.9823026446609664
Image 5029, true label: 9, predicted label: 9, accumulative accuracy: 0.9823061630218688
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499204
Image 5030, true label: 6, predicted label: 6, accumulative accuracy: 0.9823096799840986
Image 5031, true label: 0, predicted label: 0, accumulative accuracy: 0.9823131955484896
Image 5032, true label: 4, predicted label: 4, accumulative accuracy: 0.9823167097158753
Image 5033, true label: 0, predicted label: 0, accumulative accuracy: 0.9823202224870878
Image 5034, true label: 6, predicted label: 6, accumulative accuracy: 0.9823237338629592
Image 5035, true label: 0, predicted label: 0, accumulative accuracy: 0.9823272438443209
Image 5036, true label: 1, predicted label: 1, accumulative accuracy: 0.9823307524320032
Image 5037, true label: 2, predicted label: 2, accumulative accuracy: 0.9823342596268361
Image 5038, true label: 3, predicted label: 3, accumulative accuracy: 0.9823377654296488
Image 5039, true label: 4, predicted label: 4, accumulative accuracy: 0.9823412698412698
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499196
Image 5040, true label: 7, predicted label: 7, accumulative accuracy: 0.9823447728625273
Image 5041, true label: 8, predicted label: 8, accumulative accuracy: 0.9823482744942483
Image 5042, true label: 9, predicted label: 9, accumulative accuracy: 0.9823517747372595
Image 5043, true label: 0, predicted label: 0, accumulative accuracy: 0.982355273592387
Image 5044, true label: 1, predicted label: 1, accumulative accuracy: 0.9823587710604559
Image 5045, true label: 2, predicted label: 2, accumulative accuracy: 0.9823622671422909
Image 5046, true label: 3, predicted label: 3, accumulative accuracy: 0.982365761838716
Image 5047, true label: 4, predicted label: 4, accumulative accuracy: 0.9823692551505546
Image 5048, true label: 7, predicted label: 7, accumulative accuracy: 0.9823727470786294
Image 5049, true label: 8, predicted label: 8, accumulative accuracy: 0.9823762376237624
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499201
Image 5050, true label: 9, predicted label: 9, accumulative accuracy: 0.9823797267867749
Image 5051, true label: 0, predicted label: 0, accumulative accuracy: 0.9823832145684878
Image 5052, true label: 1, predicted label: 1, accumulative accuracy: 0.9823867009697209
Image 5053, true label: 2, predicted label: 2, accumulative accuracy: 0.982390185991294
Image 5054, true label: 3, predicted label: 3, accumulative accuracy: 0.9823936696340257
Image 5055, true label: 4, predicted label: 4, accumulative accuracy: 0.9823971518987342
Image 5056, true label: 5, predicted label: 5, accumulative accuracy: 0.9824006327862369
Image 5057, true label: 6, predicted label: 6, accumulative accuracy: 0.9824041122973507
Image 5058, true label: 7, predicted label: 7, accumulative accuracy: 0.9824075904328918
Image 5059, true label: 8, predicted label: 8, accumulative accuracy: 0.9824110671936759
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499203
Image 5060, true label: 9, predicted label: 9, accumulative accuracy: 0.9824145425805176
Image 5061, true label: 8, predicted label: 8, accumulative accuracy: 0.9824180165942316
Image 5062, true label: 3, predicted label: 3, accumulative accuracy: 0.982421489235631
Image 5063, true label: 4, predicted label: 4, accumulative accuracy: 0.9824249605055292
Image 5064, true label: 7, predicted label: 7, accumulative accuracy: 0.9824284304047384
Image 5065, true label: 8, predicted label: 8, accumulative accuracy: 0.9824318989340702
Image 5066, true label: 6, predicted label: 6, accumulative accuracy: 0.9824353660943359
Image 5067, true label: 3, predicted label: 3, accumulative accuracy: 0.9824388318863457
Image 5068, true label: 4, predicted label: 4, accumulative accuracy: 0.9824422963109094
Image 5069, true label: 0, predicted label: 0, accumulative accuracy: 0.9824457593688363
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499196
Image 5070, true label: 9, predicted label: 9, accumulative accuracy: 0.9824492210609347
Image 5071, true label: 7, predicted label: 7, accumulative accuracy: 0.9824526813880127
Image 5072, true label: 1, predicted label: 1, accumulative accuracy: 0.9824561403508771
Image 5073, true label: 9, predicted label: 9, accumulative accuracy: 0.982459597950335
Image 5074, true label: 3, predicted label: 3, accumulative accuracy: 0.9824630541871922
Image 5075, true label: 8, predicted label: 8, accumulative accuracy: 0.9824665090622537
Image 5076, true label: 4, predicted label: 4, accumulative accuracy: 0.9824699625763246
Image 5077, true label: 7, predicted label: 7, accumulative accuracy: 0.9824734147302088
Image 5078, true label: 3, predicted label: 3, accumulative accuracy: 0.9824768655247096
Image 5079, true label: 0, predicted label: 0, accumulative accuracy: 0.9824803149606299
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499189
Image 5080, true label: 9, predicted label: 9, accumulative accuracy: 0.9824837630387719
Image 5081, true label: 1, predicted label: 1, accumulative accuracy: 0.9824872097599371
Image 5082, true label: 4, predicted label: 4, accumulative accuracy: 0.9824906551249262
Image 5083, true label: 5, predicted label: 5, accumulative accuracy: 0.9824940991345398
Image 5084, true label: 4, predicted label: 4, accumulative accuracy: 0.9824975417895772
Image 5085, true label: 6, predicted label: 6, accumulative accuracy: 0.9825009830908376
Image 5086, true label: 2, predicted label: 2, accumulative accuracy: 0.9825044230391193
Image 5087, true label: 0, predicted label: 0, accumulative accuracy: 0.9825078616352201
Image 5088, true label: 6, predicted label: 6, accumulative accuracy: 0.9825112988799372
Image 5089, true label: 2, predicted label: 2, accumulative accuracy: 0.9825147347740668
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499197
Image 5090, true label: 1, predicted label: 1, accumulative accuracy: 0.9825181693184051
Image 5091, true label: 1, predicted label: 1, accumulative accuracy: 0.9825216025137471
Image 5092, true label: 1, predicted label: 1, accumulative accuracy: 0.9825250343608875
Image 5093, true label: 1, predicted label: 1, accumulative accuracy: 0.9825284648606203
Image 5094, true label: 7, predicted label: 7, accumulative accuracy: 0.982531894013739
Image 5095, true label: 2, predicted label: 2, accumulative accuracy: 0.9825353218210361
Image 5096, true label: 4, predicted label: 4, accumulative accuracy: 0.9825387482833039
Image 5097, true label: 7, predicted label: 7, accumulative accuracy: 0.9825421734013339
Image 5098, true label: 5, predicted label: 5, accumulative accuracy: 0.9825455971759168
Image 5099, true label: 2, predicted label: 2, accumulative accuracy: 0.9825490196078431
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499187
Image 5100, true label: 9, predicted label: 9, accumulative accuracy: 0.9825524406979024
Image 5101, true label: 4, predicted label: 4, accumulative accuracy: 0.9825558604468836
Image 5102, true label: 5, predicted label: 5, accumulative accuracy: 0.9825592788555751
Image 5103, true label: 8, predicted label: 8, accumulative accuracy: 0.9825626959247649
Image 5104, true label: 4, predicted label: 4, accumulative accuracy: 0.98256611165524
Image 5105, true label: 2, predicted label: 2, accumulative accuracy: 0.9825695260477869
Image 5106, true label: 9, predicted label: 9, accumulative accuracy: 0.9825729391031917
Image 5107, true label: 7, predicted label: 7, accumulative accuracy: 0.9825763508222396
Image 5108, true label: 0, predicted label: 0, accumulative accuracy: 0.9825797612057154
Image 5109, true label: 0, predicted label: 0, accumulative accuracy: 0.9825831702544031
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499188
Image 5110, true label: 7, predicted label: 7, accumulative accuracy: 0.9825865779690863
Image 5111, true label: 5, predicted label: 5, accumulative accuracy: 0.9825899843505478
Image 5112, true label: 1, predicted label: 1, accumulative accuracy: 0.9825933893995697
Image 5113, true label: 1, predicted label: 1, accumulative accuracy: 0.9825967931169339
Image 5114, true label: 7, predicted label: 7, accumulative accuracy: 0.9826001955034213
Image 5115, true label: 6, predicted label: 6, accumulative accuracy: 0.9826035965598123
Image 5116, true label: 6, predicted label: 6, accumulative accuracy: 0.9826069962868869
Image 5117, true label: 6, predicted label: 6, accumulative accuracy: 0.982610394685424
Image 5118, true label: 8, predicted label: 8, accumulative accuracy: 0.9826137917562023
Image 5119, true label: 2, predicted label: 2, accumulative accuracy: 0.9826171875
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499193
Image 5120, true label: 2, predicted label: 2, accumulative accuracy: 0.9826205819175943
Image 5121, true label: 7, predicted label: 7, accumulative accuracy: 0.9826239750097618
Image 5122, true label: 7, predicted label: 7, accumulative accuracy: 0.9826273667772789
Image 5123, true label: 4, predicted label: 4, accumulative accuracy: 0.9826307572209212
Image 5124, true label: 0, predicted label: 0, accumulative accuracy: 0.9826341463414634
Image 5125, true label: 2, predicted label: 2, accumulative accuracy: 0.98263753413968
Image 5126, true label: 4, predicted label: 4, accumulative accuracy: 0.9826409206163449
Image 5127, true label: 2, predicted label: 2, accumulative accuracy: 0.9826443057722309
Image 5128, true label: 1, predicted label: 1, accumulative accuracy: 0.9826476896081108
Image 5129, true label: 8, predicted label: 8, accumulative accuracy: 0.9826510721247563
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499189
Image 5130, true label: 9, predicted label: 9, accumulative accuracy: 0.982654453322939
Image 5131, true label: 6, predicted label: 6, accumulative accuracy: 0.9826578332034295
Image 5132, true label: 1, predicted label: 1, accumulative accuracy: 0.9826612117669978
Image 5133, true label: 0, predicted label: 0, accumulative accuracy: 0.9826645890144137
Image 5134, true label: 5, predicted label: 5, accumulative accuracy: 0.9826679649464459
Image 5135, true label: 9, predicted label: 9, accumulative accuracy: 0.9826713395638629
Image 5136, true label: 6, predicted label: 6, accumulative accuracy: 0.9826747128674324
Image 5137, true label: 9, predicted label: 9, accumulative accuracy: 0.9826780848579214
Image 5138, true label: 8, predicted label: 8, accumulative accuracy: 0.9826814555360965
Image 5139, true label: 0, predicted label: 0, accumulative accuracy: 0.9826848249027237
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499175
Image 5140, true label: 3, predicted label: 3, accumulative accuracy: 0.9826881929585684
Image 5141, true label: 0, predicted label: 0, accumulative accuracy: 0.9826915597043951
Image 5142, true label: 8, predicted label: 8, accumulative accuracy: 0.9826949251409683
Image 5143, true label: 3, predicted label: 3, accumulative accuracy: 0.9826982892690513
Image 5144, true label: 9, predicted label: 9, accumulative accuracy: 0.9827016520894072
Image 5145, true label: 6, predicted label: 6, accumulative accuracy: 0.9827050136027983
Image 5146, true label: 3, predicted label: 3, accumulative accuracy: 0.9827083738099864
Image 5147, true label: 0, predicted label: 0, accumulative accuracy: 0.9827117327117327
Image 5148, true label: 1, predicted label: 1, accumulative accuracy: 0.9827150903087978
Image 5149, true label: 2, predicted label: 2, accumulative accuracy: 0.9827184466019417
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499181
Image 5150, true label: 3, predicted label: 3, accumulative accuracy: 0.9827218015919239
Image 5151, true label: 4, predicted label: 4, accumulative accuracy: 0.9827251552795031
Image 5152, true label: 5, predicted label: 5, accumulative accuracy: 0.9827285076654376
Image 5153, true label: 6, predicted label: 6, accumulative accuracy: 0.9827318587504851
Image 5154, true label: 7, predicted label: 7, accumulative accuracy: 0.9827352085354025
Image 5155, true label: 0, predicted label: 0, accumulative accuracy: 0.9827385570209465
Image 5156, true label: 1, predicted label: 1, accumulative accuracy: 0.9827419042078728
Image 5157, true label: 2, predicted label: 2, accumulative accuracy: 0.9827452500969368
Image 5158, true label: 3, predicted label: 3, accumulative accuracy: 0.9827485946888932
Image 5159, true label: 4, predicted label: 4, accumulative accuracy: 0.9827519379844961
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499171
Image 5160, true label: 5, predicted label: 5, accumulative accuracy: 0.9827552799844991
Image 5161, true label: 6, predicted label: 6, accumulative accuracy: 0.9827586206896551
Image 5162, true label: 7, predicted label: 7, accumulative accuracy: 0.9827619601007166
Image 5163, true label: 8, predicted label: 8, accumulative accuracy: 0.9827652982184353
Image 5164, true label: 9, predicted label: 9, accumulative accuracy: 0.9827686350435625
Image 5165, true label: 0, predicted label: 0, accumulative accuracy: 0.9827719705768486
Image 5166, true label: 1, predicted label: 1, accumulative accuracy: 0.982775304819044
Image 5167, true label: 2, predicted label: 2, accumulative accuracy: 0.9827786377708978
Image 5168, true label: 3, predicted label: 3, accumulative accuracy: 0.9827819694331592
Image 5169, true label: 4, predicted label: 4, accumulative accuracy: 0.9827852998065764
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499186
Image 5170, true label: 5, predicted label: 5, accumulative accuracy: 0.9827886288918971
Image 5171, true label: 6, predicted label: 6, accumulative accuracy: 0.9827919566898685
Image 5172, true label: 7, predicted label: 7, accumulative accuracy: 0.9827952832012372
Image 5173, true label: 8, predicted label: 8, accumulative accuracy: 0.9827986084267492
Image 5174, true label: 5, predicted label: 5, accumulative accuracy: 0.9828019323671497
Image 5175, true label: 4, predicted label: 4, accumulative accuracy: 0.9828052550231839
Image 5176, true label: 8, predicted label: 8, accumulative accuracy: 0.9828085763955959
Image 5177, true label: 7, predicted label: 7, accumulative accuracy: 0.9828118964851293
Image 5178, true label: 4, predicted label: 4, accumulative accuracy: 0.9828152152925275
Image 5179, true label: 7, predicted label: 7, accumulative accuracy: 0.9828185328185328
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499184
Image 5180, true label: 7, predicted label: 7, accumulative accuracy: 0.9828218490638873
Image 5181, true label: 3, predicted label: 3, accumulative accuracy: 0.9828251640293323
Image 5182, true label: 9, predicted label: 9, accumulative accuracy: 0.9828284777156088
Image 5183, true label: 8, predicted label: 8, accumulative accuracy: 0.9828317901234568
Image 5184, true label: 8, predicted label: 8, accumulative accuracy: 0.9828351012536162
Image 5185, true label: 3, predicted label: 3, accumulative accuracy: 0.982838411106826
Image 5186, true label: 1, predicted label: 1, accumulative accuracy: 0.9828417196838249
Image 5187, true label: 5, predicted label: 5, accumulative accuracy: 0.9828450269853508
Image 5188, true label: 8, predicted label: 8, accumulative accuracy: 0.982848333012141
Image 5189, true label: 2, predicted label: 2, accumulative accuracy: 0.9828516377649326
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499190
Image 5190, true label: 7, predicted label: 7, accumulative accuracy: 0.9828549412444616
Image 5191, true label: 4, predicted label: 4, accumulative accuracy: 0.9828582434514638
Image 5192, true label: 2, predicted label: 2, accumulative accuracy: 0.9828615443866744
Image 5193, true label: 1, predicted label: 1, accumulative accuracy: 0.9828648440508279
