Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 5819, true label: 6, predicted label: 6, accumulative accuracy: 0.9776632302405498
Image 5820, true label: 2, predicted label: 2, accumulative accuracy: 0.9776670675141729
Image 5821, true label: 5, predicted label: 5, accumulative accuracy: 0.9776709034695981
Image 5822, true label: 4, predicted label: 4, accumulative accuracy: 0.9776747381075047
Image 5823, true label: 2, predicted label: 2, accumulative accuracy: 0.9776785714285714
Image 5824, true label: 3, predicted label: 3, accumulative accuracy: 0.9776824034334763
Image 5825, true label: 4, predicted label: 4, accumulative accuracy: 0.9776862341228973
Image 5826, true label: 6, predicted label: 6, accumulative accuracy: 0.9776900634975115
Image 5827, true label: 0, predicted label: 0, accumulative accuracy: 0.9776938915579959
Image 5828, true label: 0, predicted label: 0, accumulative accuracy: 0.9776977183050266
Image 5829, true label: 2, predicted label: 2, accumulative accuracy: 0.9777015437392796
Image 5830, true label: 0, predicted label: 0, accumulative accuracy: 0.9777053678614303
Image 5831, true label: 1, predicted label: 1, accumulative accuracy: 0.9777091906721537
Image 5832, true label: 4, predicted label: 4, accumulative accuracy: 0.9777130121721241
Image 5833, true label: 5, predicted label: 5, accumulative accuracy: 0.9777168323620158
Image 5834, true label: 6, predicted label: 6, accumulative accuracy: 0.9777206512425022
Image 5835, true label: 7, predicted label: 7, accumulative accuracy: 0.9777244688142563
Image 5836, true label: 8, predicted label: 8, accumulative accuracy: 0.977728285077951
Image 5837, true label: 9, predicted label: 9, accumulative accuracy: 0.9777321000342583
Image 5838, true label: 0, predicted label: 0, accumulative accuracy: 0.9777359136838499
Image 5839, true label: 1, predicted label: 1, accumulative accuracy: 0.9777397260273972
Image 5840, true label: 2, predicted label: 2, accumulative accuracy: 0.9777435370655709
Image 5841, true label: 3, predicted label: 3, accumulative accuracy: 0.9777473467990414
Image 5842, true label: 4, predicted label: 4, accumulative accuracy: 0.9777511552284786
Image 5843, true label: 5, predicted label: 5, accumulative accuracy: 0.9777549623545517
Image 5844, true label: 6, predicted label: 6, accumulative accuracy: 0.9777587681779298
Image 5845, true label: 7, predicted label: 7, accumulative accuracy: 0.9777625726992816
Image 5846, true label: 8, predicted label: 8, accumulative accuracy: 0.9777663759192748
Image 5847, true label: 0, predicted label: 0, accumulative accuracy: 0.9777701778385773
Image 5848, true label: 1, predicted label: 1, accumulative accuracy: 0.9777739784578561
Image 5849, true label: 2, predicted label: 2, accumulative accuracy: 0.9777777777777777
Image 5850, true label: 3, predicted label: 3, accumulative accuracy: 0.9777815757990087
Image 5851, true label: 4, predicted label: 4, accumulative accuracy: 0.9777853725222146
Image 5852, true label: 5, predicted label: 5, accumulative accuracy: 0.9777891679480608
Image 5853, true label: 6, predicted label: 6, accumulative accuracy: 0.9777929620772121
Image 5854, true label: 7, predicted label: 7, accumulative accuracy: 0.977796754910333
Image 5855, true label: 8, predicted label: 8, accumulative accuracy: 0.9778005464480874
Image 5856, true label: 9, predicted label: 9, accumulative accuracy: 0.9778043366911388
Image 5857, true label: 8, predicted label: 8, accumulative accuracy: 0.9778081256401502
Image 5858, true label: 7, predicted label: 7, accumulative accuracy: 0.9778119132957843
Image 5859, true label: 1, predicted label: 1, accumulative accuracy: 0.9778156996587031
Image 5860, true label: 3, predicted label: 3, accumulative accuracy: 0.9778194847295684
Image 5861, true label: 7, predicted label: 7, accumulative accuracy: 0.9778232685090413
Image 5862, true label: 5, predicted label: 5, accumulative accuracy: 0.9778270509977827
Image 5863, true label: 2, predicted label: 2, accumulative accuracy: 0.977830832196453
Image 5864, true label: 8, predicted label: 8, accumulative accuracy: 0.9778346121057119
Image 5865, true label: 0, predicted label: 0, accumulative accuracy: 0.9778383907262189
Image 5866, true label: 7, predicted label: 7, accumulative accuracy: 0.977842168058633
Image 5867, true label: 5, predicted label: 5, accumulative accuracy: 0.9778459441036128
Image 5868, true label: 9, predicted label: 9, accumulative accuracy: 0.9778497188618164
Image 5869, true label: 9, predicted label: 9, accumulative accuracy: 0.9778534923339012
Image 5870, true label: 0, predicted label: 0, accumulative accuracy: 0.9778572645205246
Image 5871, true label: 9, predicted label: 9, accumulative accuracy: 0.9778610354223434
Image 5872, true label: 1, predicted label: 1, accumulative accuracy: 0.9778648050400136
Image 5873, true label: 1, predicted label: 1, accumulative accuracy: 0.9778685733741913
Image 5874, true label: 5, predicted label: 5, accumulative accuracy: 0.977872340425532
Image 5875, true label: 8, predicted label: 8, accumulative accuracy: 0.9778761061946902
Image 5876, true label: 8, predicted label: 8, accumulative accuracy: 0.977879870682321
Image 5877, true label: 6, predicted label: 6, accumulative accuracy: 0.977883633889078
Image 5878, true label: 3, predicted label: 3, accumulative accuracy: 0.9778873958156149
Image 5879, true label: 2, predicted label: 2, accumulative accuracy: 0.9778911564625851
Image 5880, true label: 1, predicted label: 1, accumulative accuracy: 0.977894915830641
Image 5881, true label: 8, predicted label: 8, accumulative accuracy: 0.9778986739204353
Image 5882, true label: 3, predicted label: 3, accumulative accuracy: 0.9779024307326194
Image 5883, true label: 2, predicted label: 2, accumulative accuracy: 0.977906186267845
Image 5884, true label: 6, predicted label: 6, accumulative accuracy: 0.9779099405267629
Image 5885, true label: 5, predicted label: 5, accumulative accuracy: 0.9779136935100238
Image 5886, true label: 6, predicted label: 6, accumulative accuracy: 0.9779174452182776
Image 5887, true label: 7, predicted label: 0, accumulative accuracy: 0.9777513586956522
Image 5888, true label: 4, predicted label: 4, accumulative accuracy: 0.977755136695534
Image 5889, true label: 1, predicted label: 1, accumulative accuracy: 0.9777589134125637
Image 5890, true label: 0, predicted label: 0, accumulative accuracy: 0.9777626888473944
Image 5891, true label: 5, predicted label: 5, accumulative accuracy: 0.9777664630006789
Image 5892, true label: 3, predicted label: 3, accumulative accuracy: 0.9777702358730698
Image 5893, true label: 1, predicted label: 1, accumulative accuracy: 0.9777740074652189
Image 5894, true label: 9, predicted label: 9, accumulative accuracy: 0.9777777777777777
Image 5895, true label: 2, predicted label: 2, accumulative accuracy: 0.9777815468113975
Image 5896, true label: 1, predicted label: 1, accumulative accuracy: 0.9777853145667288
Image 5897, true label: 9, predicted label: 9, accumulative accuracy: 0.9777890810444219
Image 5898, true label: 6, predicted label: 6, accumulative accuracy: 0.9777928462451263
Image 5899, true label: 0, predicted label: 0, accumulative accuracy: 0.9777966101694915
total cycles (32767 Hz): 25033559 (right shift by 4)
Image 5900, true label: 4, predicted label: 4, accumulative accuracy: 0.9778003728181665
Image 5901, true label: 6, predicted label: 6, accumulative accuracy: 0.9778041341917993
Image 5902, true label: 1, predicted label: 1, accumulative accuracy: 0.9778078942910384
Image 5903, true label: 7, predicted label: 7, accumulative accuracy: 0.9778116531165312
Image 5904, true label: 3, predicted label: 3, accumulative accuracy: 0.9778154106689246
Image 5905, true label: 8, predicted label: 8, accumulative accuracy: 0.9778191669488656
Image 5906, true label: 7, predicted label: 7, accumulative accuracy: 0.9778229219570002
Image 5907, true label: 2, predicted label: 2, accumulative accuracy: 0.9778266756939743
Image 5908, true label: 9, predicted label: 9, accumulative accuracy: 0.9778304281604332
Image 5909, true label: 6, predicted label: 6, accumulative accuracy: 0.977834179357022
Image 5910, true label: 5, predicted label: 5, accumulative accuracy: 0.9778379292843851
Image 5911, true label: 8, predicted label: 8, accumulative accuracy: 0.9778416779431665
Image 5912, true label: 3, predicted label: 3, accumulative accuracy: 0.9778454253340098
Image 5913, true label: 5, predicted label: 5, accumulative accuracy: 0.9778491714575583
Image 5914, true label: 7, predicted label: 7, accumulative accuracy: 0.9778529163144548
Image 5915, true label: 1, predicted label: 1, accumulative accuracy: 0.9778566599053414
Image 5916, true label: 6, predicted label: 6, accumulative accuracy: 0.9778604022308602
Image 5917, true label: 1, predicted label: 1, accumulative accuracy: 0.9778641432916526
Image 5918, true label: 0, predicted label: 0, accumulative accuracy: 0.9778678830883595
Image 5919, true label: 9, predicted label: 9, accumulative accuracy: 0.9778716216216217
Image 5920, true label: 6, predicted label: 6, accumulative accuracy: 0.977875358892079
Image 5921, true label: 2, predicted label: 2, accumulative accuracy: 0.9778790949003715
Image 5922, true label: 5, predicted label: 5, accumulative accuracy: 0.9778828296471382
Image 5923, true label: 4, predicted label: 4, accumulative accuracy: 0.9778865631330182
Image 5924, true label: 2, predicted label: 2, accumulative accuracy: 0.9778902953586498
Image 5925, true label: 3, predicted label: 3, accumulative accuracy: 0.9778940263246709
Image 5926, true label: 4, predicted label: 4, accumulative accuracy: 0.9778977560317192
Image 5927, true label: 4, predicted label: 4, accumulative accuracy: 0.9779014844804319
Image 5928, true label: 6, predicted label: 6, accumulative accuracy: 0.9779052116714454
Image 5929, true label: 0, predicted label: 0, accumulative accuracy: 0.9779089376053963
Image 5930, true label: 0, predicted label: 0, accumulative accuracy: 0.9779126622829203
Image 5931, true label: 2, predicted label: 2, accumulative accuracy: 0.9779163857046528
Image 5932, true label: 0, predicted label: 0, accumulative accuracy: 0.9779201078712287
Image 5933, true label: 1, predicted label: 1, accumulative accuracy: 0.9779238287832828
Image 5934, true label: 2, predicted label: 2, accumulative accuracy: 0.977927548441449
Image 5935, true label: 3, predicted label: 3, accumulative accuracy: 0.9779312668463612
Image 5936, true label: 4, predicted label: 4, accumulative accuracy: 0.9779349839986525
Image 5937, true label: 5, predicted label: 3, accumulative accuracy: 0.9777702930279556
Image 5938, true label: 6, predicted label: 6, accumulative accuracy: 0.9777740360330022
Image 5939, true label: 7, predicted label: 7, accumulative accuracy: 0.9777777777777777
Image 5940, true label: 8, predicted label: 8, accumulative accuracy: 0.9777815182629187
Image 5941, true label: 9, predicted label: 9, accumulative accuracy: 0.977785257489061
Image 5942, true label: 0, predicted label: 0, accumulative accuracy: 0.97778899545684
Image 5943, true label: 1, predicted label: 1, accumulative accuracy: 0.977792732166891
Image 5944, true label: 2, predicted label: 2, accumulative accuracy: 0.9777964676198486
Image 5945, true label: 3, predicted label: 3, accumulative accuracy: 0.9778002018163471
Image 5946, true label: 4, predicted label: 4, accumulative accuracy: 0.9778039347570203
Image 5947, true label: 5, predicted label: 5, accumulative accuracy: 0.9778076664425017
Image 5948, true label: 6, predicted label: 6, accumulative accuracy: 0.9778113968734241
Image 5949, true label: 7, predicted label: 7, accumulative accuracy: 0.9778151260504202
Image 5950, true label: 8, predicted label: 8, accumulative accuracy: 0.977818853974122
Image 5951, true label: 9, predicted label: 9, accumulative accuracy: 0.9778225806451613
Image 5952, true label: 0, predicted label: 0, accumulative accuracy: 0.9778263060641693
Image 5953, true label: 1, predicted label: 1, accumulative accuracy: 0.977830030231777
Image 5954, true label: 2, predicted label: 2, accumulative accuracy: 0.9778337531486146
Image 5955, true label: 3, predicted label: 8, accumulative accuracy: 0.9776695768972464
Image 5956, true label: 4, predicted label: 4, accumulative accuracy: 0.9776733254994124
Image 5957, true label: 5, predicted label: 5, accumulative accuracy: 0.977677072843236
Image 5958, true label: 6, predicted label: 6, accumulative accuracy: 0.9776808189293505
Image 5959, true label: 7, predicted label: 7, accumulative accuracy: 0.9776845637583893
Image 5960, true label: 8, predicted label: 8, accumulative accuracy: 0.9776883073309848
Image 5961, true label: 9, predicted label: 9, accumulative accuracy: 0.9776920496477692
Image 5962, true label: 8, predicted label: 8, accumulative accuracy: 0.9776957907093745
Image 5963, true label: 6, predicted label: 6, accumulative accuracy: 0.9776995305164319
Image 5964, true label: 5, predicted label: 5, accumulative accuracy: 0.9777032690695725
Image 5965, true label: 0, predicted label: 0, accumulative accuracy: 0.9777070063694268
Image 5966, true label: 6, predicted label: 6, accumulative accuracy: 0.9777107424166248
Image 5967, true label: 8, predicted label: 8, accumulative accuracy: 0.9777144772117963
Image 5968, true label: 9, predicted label: 9, accumulative accuracy: 0.9777182107555704
Image 5969, true label: 4, predicted label: 4, accumulative accuracy: 0.9777219430485762
Image 5970, true label: 1, predicted label: 1, accumulative accuracy: 0.977725674091442
Image 5971, true label: 9, predicted label: 9, accumulative accuracy: 0.9777294038847957
Image 5972, true label: 5, predicted label: 5, accumulative accuracy: 0.9777331324292651
Image 5973, true label: 3, predicted label: 8, accumulative accuracy: 0.9775694676933377
Image 5974, true label: 0, predicted label: 0, accumulative accuracy: 0.9775732217573222
Image 5975, true label: 4, predicted label: 4, accumulative accuracy: 0.9775769745649264
Image 5976, true label: 8, predicted label: 8, accumulative accuracy: 0.977580726116781
Image 5977, true label: 9, predicted label: 9, accumulative accuracy: 0.9775844764135162
Image 5978, true label: 1, predicted label: 1, accumulative accuracy: 0.9775882254557619
Image 5979, true label: 4, predicted label: 4, accumulative accuracy: 0.9775919732441471
Image 5980, true label: 0, predicted label: 0, accumulative accuracy: 0.9775957197793012
Image 5981, true label: 5, predicted label: 5, accumulative accuracy: 0.9775994650618522
Image 5982, true label: 5, predicted label: 3, accumulative accuracy: 0.977436068861775
Image 5983, true label: 2, predicted label: 2, accumulative accuracy: 0.9774398395721925
Image 5984, true label: 1, predicted label: 1, accumulative accuracy: 0.9774436090225563
Image 5985, true label: 5, predicted label: 8, accumulative accuracy: 0.977280320748413
Image 5986, true label: 4, predicted label: 4, accumulative accuracy: 0.9772841155837648
Image 5987, true label: 0, predicted label: 0, accumulative accuracy: 0.9772879091516367
Image 5988, true label: 7, predicted label: 7, accumulative accuracy: 0.9772917014526632
Image 5989, true label: 6, predicted label: 6, accumulative accuracy: 0.9772954924874792
Image 5990, true label: 0, predicted label: 0, accumulative accuracy: 0.9772992822567184
Image 5991, true label: 1, predicted label: 1, accumulative accuracy: 0.9773030707610146
Image 5992, true label: 7, predicted label: 7, accumulative accuracy: 0.9773068580010011
Image 5993, true label: 0, predicted label: 0, accumulative accuracy: 0.9773106439773106
Image 5994, true label: 6, predicted label: 6, accumulative accuracy: 0.9773144286905755
Image 5995, true label: 8, predicted label: 8, accumulative accuracy: 0.9773182121414277
Image 5996, true label: 9, predicted label: 9, accumulative accuracy: 0.9773219943304986
Image 5997, true label: 5, predicted label: 8, accumulative accuracy: 0.9771590530176726
Image 5998, true label: 1, predicted label: 1, accumulative accuracy: 0.9771628604767462
Image 5999, true label: 7, predicted label: 7, accumulative accuracy: 0.9771666666666666
total cycles (32767 Hz): 25457860 (right shift by 4)
Image 6000, true label: 9, predicted label: 9, accumulative accuracy: 0.9771704715880687
Image 6001, true label: 8, predicted label: 8, accumulative accuracy: 0.9771742752415862
Image 6002, true label: 6, predicted label: 6, accumulative accuracy: 0.9771780776278527
Image 6003, true label: 0, predicted label: 0, accumulative accuracy: 0.9771818787475016
Image 6004, true label: 8, predicted label: 8, accumulative accuracy: 0.9771856786011657
Image 6005, true label: 1, predicted label: 1, accumulative accuracy: 0.9771894771894772
Image 6006, true label: 7, predicted label: 7, accumulative accuracy: 0.977193274513068
Image 6007, true label: 7, predicted label: 7, accumulative accuracy: 0.9771970705725699
Image 6008, true label: 1, predicted label: 1, accumulative accuracy: 0.9772008653686137
Image 6009, true label: 3, predicted label: 3, accumulative accuracy: 0.9772046589018303
Image 6010, true label: 2, predicted label: 2, accumulative accuracy: 0.9772084511728498
Image 6011, true label: 3, predicted label: 3, accumulative accuracy: 0.9772122421823021
Image 6012, true label: 1, predicted label: 1, accumulative accuracy: 0.9772160319308165
Image 6013, true label: 4, predicted label: 4, accumulative accuracy: 0.9772198204190223
Image 6014, true label: 2, predicted label: 2, accumulative accuracy: 0.9772236076475478
Image 6015, true label: 0, predicted label: 0, accumulative accuracy: 0.9772273936170213
Image 6016, true label: 0, predicted label: 0, accumulative accuracy: 0.9772311783280705
Image 6017, true label: 7, predicted label: 7, accumulative accuracy: 0.9772349617813227
Image 6018, true label: 8, predicted label: 8, accumulative accuracy: 0.9772387439774048
Image 6019, true label: 4, predicted label: 4, accumulative accuracy: 0.9772425249169435
Image 6020, true label: 6, predicted label: 6, accumulative accuracy: 0.9772463046005647
Image 6021, true label: 4, predicted label: 4, accumulative accuracy: 0.977250083028894
Image 6022, true label: 9, predicted label: 9, accumulative accuracy: 0.9772538602025569
Image 6023, true label: 3, predicted label: 3, accumulative accuracy: 0.977257636122178
Image 6024, true label: 8, predicted label: 8, accumulative accuracy: 0.9772614107883817
Image 6025, true label: 4, predicted label: 4, accumulative accuracy: 0.9772651842017922
Image 6026, true label: 7, predicted label: 7, accumulative accuracy: 0.977268956363033
Image 6027, true label: 2, predicted label: 2, accumulative accuracy: 0.9772727272727273
Image 6028, true label: 5, predicted label: 5, accumulative accuracy: 0.9772764969314978
Image 6029, true label: 6, predicted label: 6, accumulative accuracy: 0.9772802653399668
Image 6030, true label: 3, predicted label: 3, accumulative accuracy: 0.9772840324987564
Image 6031, true label: 6, predicted label: 6, accumulative accuracy: 0.9772877984084881
Image 6032, true label: 9, predicted label: 9, accumulative accuracy: 0.9772915630697828
Image 6033, true label: 6, predicted label: 6, accumulative accuracy: 0.9772953264832616
Image 6034, true label: 3, predicted label: 3, accumulative accuracy: 0.9772990886495443
Image 6035, true label: 2, predicted label: 0, accumulative accuracy: 0.9771371769383698
Image 6036, true label: 2, predicted label: 2, accumulative accuracy: 0.9771409640549942
Image 6037, true label: 4, predicted label: 4, accumulative accuracy: 0.9771447499171911
Image 6038, true label: 6, predicted label: 6, accumulative accuracy: 0.9771485345255837
Image 6039, true label: 9, predicted label: 9, accumulative accuracy: 0.9771523178807947
Image 6040, true label: 0, predicted label: 0, accumulative accuracy: 0.9771560999834464
Image 6041, true label: 2, predicted label: 2, accumulative accuracy: 0.9771598808341608
Image 6042, true label: 5, predicted label: 3, accumulative accuracy: 0.9769981797120636
Image 6043, true label: 5, predicted label: 5, accumulative accuracy: 0.9770019854401059
Image 6044, true label: 1, predicted label: 1, accumulative accuracy: 0.9770057899090158
Image 6045, true label: 3, predicted label: 3, accumulative accuracy: 0.9770095931194178
Image 6046, true label: 3, predicted label: 3, accumulative accuracy: 0.9770133950719365
Image 6047, true label: 9, predicted label: 9, accumulative accuracy: 0.9770171957671958
Image 6048, true label: 7, predicted label: 7, accumulative accuracy: 0.9770209952058192
Image 6049, true label: 8, predicted label: 8, accumulative accuracy: 0.9770247933884297
Image 6050, true label: 7, predicted label: 7, accumulative accuracy: 0.9770285903156503
Image 6051, true label: 2, predicted label: 2, accumulative accuracy: 0.9770323859881032
Image 6052, true label: 2, predicted label: 2, accumulative accuracy: 0.97703618040641
Image 6053, true label: 5, predicted label: 5, accumulative accuracy: 0.9770399735711927
Image 6054, true label: 7, predicted label: 7, accumulative accuracy: 0.9770437654830718
Image 6055, true label: 9, predicted label: 9, accumulative accuracy: 0.9770475561426685
Image 6056, true label: 8, predicted label: 8, accumulative accuracy: 0.9770513455506026
Image 6057, true label: 2, predicted label: 2, accumulative accuracy: 0.9770551337074942
Image 6058, true label: 1, predicted label: 1, accumulative accuracy: 0.9770589206139627
Image 6059, true label: 3, predicted label: 3, accumulative accuracy: 0.9770627062706271
Image 6060, true label: 1, predicted label: 1, accumulative accuracy: 0.9770664906781059
Image 6061, true label: 3, predicted label: 3, accumulative accuracy: 0.9770702738370175
Image 6062, true label: 0, predicted label: 0, accumulative accuracy: 0.9770740557479796
Image 6063, true label: 1, predicted label: 1, accumulative accuracy: 0.9770778364116095
Image 6064, true label: 2, predicted label: 2, accumulative accuracy: 0.9770816158285244
Image 6065, true label: 3, predicted label: 3, accumulative accuracy: 0.9770853939993406
Image 6066, true label: 4, predicted label: 4, accumulative accuracy: 0.9770891709246745
Image 6067, true label: 5, predicted label: 5, accumulative accuracy: 0.9770929466051417
Image 6068, true label: 6, predicted label: 6, accumulative accuracy: 0.9770967210413577
Image 6069, true label: 7, predicted label: 7, accumulative accuracy: 0.9771004942339374
Image 6070, true label: 8, predicted label: 8, accumulative accuracy: 0.9771042661834953
Image 6071, true label: 9, predicted label: 3, accumulative accuracy: 0.9769433465085638
Image 6072, true label: 0, predicted label: 0, accumulative accuracy: 0.9769471430923761
Image 6073, true label: 1, predicted label: 1, accumulative accuracy: 0.9769509384260784
Image 6074, true label: 2, predicted label: 2, accumulative accuracy: 0.9769547325102881
Image 6075, true label: 3, predicted label: 3, accumulative accuracy: 0.9769585253456221
Image 6076, true label: 4, predicted label: 4, accumulative accuracy: 0.9769623169326971
Image 6077, true label: 5, predicted label: 5, accumulative accuracy: 0.976966107272129
Image 6078, true label: 6, predicted label: 6, accumulative accuracy: 0.9769698963645337
Image 6079, true label: 7, predicted label: 7, accumulative accuracy: 0.9769736842105263
Image 6080, true label: 8, predicted label: 8, accumulative accuracy: 0.976977470810722
Image 6081, true label: 9, predicted label: 9, accumulative accuracy: 0.976981256165735
Image 6082, true label: 0, predicted label: 0, accumulative accuracy: 0.9769850402761795
Image 6083, true label: 1, predicted label: 1, accumulative accuracy: 0.9769888231426693
Image 6084, true label: 2, predicted label: 2, accumulative accuracy: 0.9769926047658176
Image 6085, true label: 3, predicted label: 3, accumulative accuracy: 0.9769963851462372
Image 6086, true label: 4, predicted label: 4, accumulative accuracy: 0.9770001642845408
Image 6087, true label: 5, predicted label: 5, accumulative accuracy: 0.9770039421813403
Image 6088, true label: 6, predicted label: 6, accumulative accuracy: 0.9770077188372475
Image 6089, true label: 7, predicted label: 7, accumulative accuracy: 0.9770114942528736
Image 6090, true label: 8, predicted label: 8, accumulative accuracy: 0.9770152684288295
Image 6091, true label: 9, predicted label: 9, accumulative accuracy: 0.9770190413657256
Image 6092, true label: 1, predicted label: 1, accumulative accuracy: 0.977022813064172
Image 6093, true label: 2, predicted label: 2, accumulative accuracy: 0.9770265835247784
Image 6094, true label: 6, predicted label: 6, accumulative accuracy: 0.9770303527481542
Image 6095, true label: 5, predicted label: 5, accumulative accuracy: 0.9770341207349081
Image 6096, true label: 3, predicted label: 3, accumulative accuracy: 0.9770378874856487
Image 6097, true label: 0, predicted label: 0, accumulative accuracy: 0.9770416530009839
Image 6098, true label: 7, predicted label: 7, accumulative accuracy: 0.9770454172815216
Image 6099, true label: 0, predicted label: 0, accumulative accuracy: 0.9770491803278688
total cycles (32767 Hz): 25882160 (right shift by 4)
Image 6100, true label: 4, predicted label: 4, accumulative accuracy: 0.9770529421406327
Image 6101, true label: 1, predicted label: 1, accumulative accuracy: 0.9770567027204196
Image 6102, true label: 4, predicted label: 4, accumulative accuracy: 0.9770604620678355
Image 6103, true label: 3, predicted label: 3, accumulative accuracy: 0.9770642201834863
Image 6104, true label: 6, predicted label: 6, accumulative accuracy: 0.9770679770679771
Image 6105, true label: 7, predicted label: 7, accumulative accuracy: 0.9770717327219128
Image 6106, true label: 2, predicted label: 2, accumulative accuracy: 0.9770754871458982
Image 6107, true label: 3, predicted label: 3, accumulative accuracy: 0.977079240340537
Image 6108, true label: 1, predicted label: 1, accumulative accuracy: 0.9770829923064331
Image 6109, true label: 2, predicted label: 2, accumulative accuracy: 0.9770867430441899
Image 6110, true label: 1, predicted label: 1, accumulative accuracy: 0.97709049255441
Image 6111, true label: 2, predicted label: 2, accumulative accuracy: 0.9770942408376964
Image 6112, true label: 9, predicted label: 9, accumulative accuracy: 0.9770979878946507
Image 6113, true label: 6, predicted label: 6, accumulative accuracy: 0.977101733725875
Image 6114, true label: 0, predicted label: 0, accumulative accuracy: 0.9771054783319706
Image 6115, true label: 1, predicted label: 1, accumulative accuracy: 0.9771092217135383
Image 6116, true label: 3, predicted label: 3, accumulative accuracy: 0.9771129638711786
Image 6117, true label: 0, predicted label: 0, accumulative accuracy: 0.977116704805492
Image 6118, true label: 2, predicted label: 2, accumulative accuracy: 0.9771204445170779
Image 6119, true label: 7, predicted label: 7, accumulative accuracy: 0.9771241830065359
Image 6120, true label: 5, predicted label: 5, accumulative accuracy: 0.9771279202744649
Image 6121, true label: 7, predicted label: 7, accumulative accuracy: 0.9771316563214636
Image 6122, true label: 6, predicted label: 6, accumulative accuracy: 0.97713539114813
Image 6123, true label: 2, predicted label: 2, accumulative accuracy: 0.977139124755062
Image 6124, true label: 9, predicted label: 9, accumulative accuracy: 0.9771428571428571
Image 6125, true label: 1, predicted label: 1, accumulative accuracy: 0.9771465883121123
Image 6126, true label: 9, predicted label: 9, accumulative accuracy: 0.9771503182634241
Image 6127, true label: 0, predicted label: 0, accumulative accuracy: 0.9771540469973891
Image 6128, true label: 6, predicted label: 6, accumulative accuracy: 0.9771577745146027
Image 6129, true label: 0, predicted label: 0, accumulative accuracy: 0.9771615008156607
Image 6130, true label: 6, predicted label: 6, accumulative accuracy: 0.9771652259011581
Image 6131, true label: 0, predicted label: 0, accumulative accuracy: 0.9771689497716894
Image 6132, true label: 2, predicted label: 2, accumulative accuracy: 0.9771726724278493
Image 6133, true label: 0, predicted label: 0, accumulative accuracy: 0.9771763938702315
Image 6134, true label: 6, predicted label: 6, accumulative accuracy: 0.9771801140994295
Image 6135, true label: 1, predicted label: 1, accumulative accuracy: 0.9771838331160365
Image 6136, true label: 5, predicted label: 5, accumulative accuracy: 0.9771875509206452
Image 6137, true label: 8, predicted label: 8, accumulative accuracy: 0.9771912675138481
Image 6138, true label: 4, predicted label: 4, accumulative accuracy: 0.9771949828962372
Image 6139, true label: 3, predicted label: 3, accumulative accuracy: 0.9771986970684039
Image 6140, true label: 0, predicted label: 0, accumulative accuracy: 0.9772024100309396
Image 6141, true label: 1, predicted label: 1, accumulative accuracy: 0.977206121784435
Image 6142, true label: 5, predicted label: 5, accumulative accuracy: 0.9772098323294807
Image 6143, true label: 4, predicted label: 4, accumulative accuracy: 0.9772135416666666
Image 6144, true label: 4, predicted label: 4, accumulative accuracy: 0.9772172497965825
Image 6145, true label: 8, predicted label: 8, accumulative accuracy: 0.9772209567198178
Image 6146, true label: 5, predicted label: 5, accumulative accuracy: 0.9772246624369612
Image 6147, true label: 7, predicted label: 7, accumulative accuracy: 0.9772283669486012
Image 6148, true label: 5, predicted label: 5, accumulative accuracy: 0.9772320702553261
Image 6149, true label: 7, predicted label: 7, accumulative accuracy: 0.9772357723577236
Image 6150, true label: 8, predicted label: 8, accumulative accuracy: 0.977239473256381
Image 6151, true label: 3, predicted label: 3, accumulative accuracy: 0.9772431729518856
Image 6152, true label: 4, predicted label: 4, accumulative accuracy: 0.9772468714448237
Image 6153, true label: 8, predicted label: 8, accumulative accuracy: 0.9772505687357816
Image 6154, true label: 8, predicted label: 8, accumulative accuracy: 0.9772542648253453
Image 6155, true label: 5, predicted label: 5, accumulative accuracy: 0.9772579597141
Image 6156, true label: 2, predicted label: 2, accumulative accuracy: 0.9772616534026312
Image 6157, true label: 9, predicted label: 9, accumulative accuracy: 0.9772653458915233
Image 6158, true label: 7, predicted label: 7, accumulative accuracy: 0.9772690371813606
Image 6159, true label: 1, predicted label: 1, accumulative accuracy: 0.9772727272727273
Image 6160, true label: 3, predicted label: 3, accumulative accuracy: 0.9772764161662068
Image 6161, true label: 8, predicted label: 8, accumulative accuracy: 0.9772801038623824
Image 6162, true label: 1, predicted label: 1, accumulative accuracy: 0.9772837903618368
Image 6163, true label: 0, predicted label: 0, accumulative accuracy: 0.9772874756651525
Image 6164, true label: 7, predicted label: 7, accumulative accuracy: 0.9772911597729116
Image 6165, true label: 5, predicted label: 5, accumulative accuracy: 0.9772948426856958
Image 6166, true label: 9, predicted label: 3, accumulative accuracy: 0.9771363710069726
Image 6167, true label: 6, predicted label: 6, accumulative accuracy: 0.9771400778210116
Image 6168, true label: 9, predicted label: 9, accumulative accuracy: 0.9771437834332956
Image 6169, true label: 4, predicted label: 4, accumulative accuracy: 0.9771474878444084
Image 6170, true label: 7, predicted label: 7, accumulative accuracy: 0.9771511910549344
Image 6171, true label: 7, predicted label: 7, accumulative accuracy: 0.9771548930654569
Image 6172, true label: 9, predicted label: 9, accumulative accuracy: 0.9771585938765592
Image 6173, true label: 9, predicted label: 9, accumulative accuracy: 0.9771622934888241
Image 6174, true label: 3, predicted label: 3, accumulative accuracy: 0.977165991902834
Image 6175, true label: 4, predicted label: 4, accumulative accuracy: 0.977169689119171
