Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Image 4094, true label: 1, predicted label: 1, accumulative accuracy: 0.7990231990231991
Image 4095, true label: 1, predicted label: 1, accumulative accuracy: 0.799072265625
Image 4096, true label: 0, predicted label: 0, accumulative accuracy: 0.7991213082743471
Image 4097, true label: 0, predicted label: 0, accumulative accuracy: 0.799170326988775
Image 4098, true label: 0, predicted label: 0, accumulative accuracy: 0.7992193217858015
Image 4099, true label: 0, predicted label: 0, accumulative accuracy: 0.7992682926829269
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302422
Image 4100, true label: 0, predicted label: 0, accumulative accuracy: 0.7993172396976347
Image 4101, true label: 1, predicted label: 0, accumulative accuracy: 0.7991223793271575
Image 4102, true label: 0, predicted label: 0, accumulative accuracy: 0.7991713380453327
Image 4103, true label: 1, predicted label: 1, accumulative accuracy: 0.7992202729044834
Image 4104, true label: 0, predicted label: 0, accumulative accuracy: 0.7992691839220463
Image 4105, true label: 0, predicted label: 0, accumulative accuracy: 0.7993180711154408
Image 4106, true label: 0, predicted label: 0, accumulative accuracy: 0.7993669345020696
Image 4107, true label: 1, predicted label: 1, accumulative accuracy: 0.7994157740993184
Image 4108, true label: 1, predicted label: 1, accumulative accuracy: 0.7994645899245558
Image 4109, true label: 1, predicted label: 1, accumulative accuracy: 0.7995133819951338
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302411
Image 4110, true label: 1, predicted label: 1, accumulative accuracy: 0.7995621503283873
Image 4111, true label: 1, predicted label: 1, accumulative accuracy: 0.7996108949416343
Image 4112, true label: 0, predicted label: 0, accumulative accuracy: 0.799659615852176
Image 4113, true label: 0, predicted label: 0, accumulative accuracy: 0.7997083130772971
Image 4114, true label: 0, predicted label: 0, accumulative accuracy: 0.7997569866342649
Image 4115, true label: 1, predicted label: 0, accumulative accuracy: 0.7995626822157434
Image 4116, true label: 1, predicted label: 1, accumulative accuracy: 0.7996113675006072
Image 4117, true label: 0, predicted label: 0, accumulative accuracy: 0.7996600291403594
Image 4118, true label: 1, predicted label: 1, accumulative accuracy: 0.7997086671522214
Image 4119, true label: 1, predicted label: 1, accumulative accuracy: 0.7997572815533981
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302370
Image 4120, true label: 1, predicted label: 1, accumulative accuracy: 0.7998058723610774
Image 4121, true label: 1, predicted label: 1, accumulative accuracy: 0.7998544395924309
Image 4122, true label: 0, predicted label: 0, accumulative accuracy: 0.7999029832646132
Image 4123, true label: 1, predicted label: 1, accumulative accuracy: 0.7999515033947624
Image 4124, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Image 4125, true label: 0, predicted label: 0, accumulative accuracy: 0.8000484730974309
Image 4126, true label: 0, predicted label: 0, accumulative accuracy: 0.8000969227041435
Image 4127, true label: 0, predicted label: 0, accumulative accuracy: 0.8001453488372093
Image 4128, true label: 1, predicted label: 0, accumulative accuracy: 0.799951562121579
Image 4129, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302350
Image 4130, true label: 1, predicted label: 0, accumulative accuracy: 0.7998063422900025
Image 4131, true label: 1, predicted label: 0, accumulative accuracy: 0.7996127783155856
Image 4132, true label: 1, predicted label: 1, accumulative accuracy: 0.799661263005081
Image 4133, true label: 0, predicted label: 0, accumulative accuracy: 0.7997097242380261
Image 4134, true label: 1, predicted label: 1, accumulative accuracy: 0.7997581620314389
Image 4135, true label: 1, predicted label: 1, accumulative accuracy: 0.7998065764023211
Image 4136, true label: 0, predicted label: 0, accumulative accuracy: 0.7998549673676577
Image 4137, true label: 1, predicted label: 0, accumulative accuracy: 0.7996616723054616
Image 4138, true label: 1, predicted label: 0, accumulative accuracy: 0.7994684706450833
Image 4139, true label: 1, predicted label: 1, accumulative accuracy: 0.7995169082125604
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302294
Image 4140, true label: 1, predicted label: 0, accumulative accuracy: 0.7993238348225067
Image 4141, true label: 0, predicted label: 0, accumulative accuracy: 0.7993722839208112
Image 4142, true label: 1, predicted label: 0, accumulative accuracy: 0.799179338643495
Image 4143, true label: 0, predicted label: 0, accumulative accuracy: 0.7992277992277992
Image 4144, true label: 1, predicted label: 1, accumulative accuracy: 0.799276236429433
Image 4145, true label: 0, predicted label: 1, accumulative accuracy: 0.7990834539315003
Image 4146, true label: 0, predicted label: 0, accumulative accuracy: 0.7991319025801784
Image 4147, true label: 1, predicted label: 1, accumulative accuracy: 0.7991803278688525
Image 4148, true label: 1, predicted label: 0, accumulative accuracy: 0.7989877078814173
Image 4149, true label: 0, predicted label: 0, accumulative accuracy: 0.7990361445783133
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302285
Image 4150, true label: 1, predicted label: 1, accumulative accuracy: 0.7990845579378463
Image 4151, true label: 0, predicted label: 0, accumulative accuracy: 0.7991329479768786
Image 4152, true label: 0, predicted label: 0, accumulative accuracy: 0.7991813147122562
Image 4153, true label: 0, predicted label: 0, accumulative accuracy: 0.7992296581608088
Image 4154, true label: 1, predicted label: 0, accumulative accuracy: 0.7990373044524669
Image 4155, true label: 0, predicted label: 0, accumulative accuracy: 0.7990856592877768
Image 4156, true label: 1, predicted label: 1, accumulative accuracy: 0.7991339908587924
Image 4157, true label: 0, predicted label: 0, accumulative accuracy: 0.7991822991822992
Image 4158, true label: 0, predicted label: 0, accumulative accuracy: 0.7992305842750661
Image 4159, true label: 1, predicted label: 1, accumulative accuracy: 0.7992788461538461
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302364
Image 4160, true label: 0, predicted label: 0, accumulative accuracy: 0.7993270848353761
Image 4161, true label: 0, predicted label: 0, accumulative accuracy: 0.7993753003363767
Image 4162, true label: 0, predicted label: 0, accumulative accuracy: 0.7994234926735527
Image 4163, true label: 0, predicted label: 0, accumulative accuracy: 0.7994716618635928
Image 4164, true label: 0, predicted label: 0, accumulative accuracy: 0.7995198079231692
Image 4165, true label: 1, predicted label: 1, accumulative accuracy: 0.7995679308689391
Image 4166, true label: 0, predicted label: 0, accumulative accuracy: 0.7996160307175426
Image 4167, true label: 1, predicted label: 1, accumulative accuracy: 0.7996641074856046
Image 4168, true label: 0, predicted label: 0, accumulative accuracy: 0.7997121611897338
Image 4169, true label: 1, predicted label: 1, accumulative accuracy: 0.7997601918465228
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302422
Image 4170, true label: 1, predicted label: 1, accumulative accuracy: 0.7998081994725486
Image 4171, true label: 1, predicted label: 0, accumulative accuracy: 0.7996164908916586
Image 4172, true label: 1, predicted label: 1, accumulative accuracy: 0.7996645099448838
Image 4173, true label: 0, predicted label: 0, accumulative accuracy: 0.7997125059894585
Image 4174, true label: 1, predicted label: 1, accumulative accuracy: 0.7997604790419162
Image 4175, true label: 0, predicted label: 0, accumulative accuracy: 0.7998084291187739
Image 4176, true label: 0, predicted label: 0, accumulative accuracy: 0.7998563562365334
Image 4177, true label: 0, predicted label: 0, accumulative accuracy: 0.7999042604116803
Image 4178, true label: 0, predicted label: 1, accumulative accuracy: 0.7997128499641063
Image 4179, true label: 1, predicted label: 0, accumulative accuracy: 0.7995215311004785
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302417
Image 4180, true label: 1, predicted label: 0, accumulative accuracy: 0.7993303037550825
Image 4181, true label: 0, predicted label: 0, accumulative accuracy: 0.7993782879005261
Image 4182, true label: 1, predicted label: 0, accumulative accuracy: 0.7991871862299785
Image 4183, true label: 0, predicted label: 0, accumulative accuracy: 0.7992351816443595
Image 4184, true label: 0, predicted label: 0, accumulative accuracy: 0.7992831541218638
Image 4185, true label: 0, predicted label: 0, accumulative accuracy: 0.7993311036789298
Image 4186, true label: 0, predicted label: 0, accumulative accuracy: 0.79937903033198
Image 4187, true label: 1, predicted label: 1, accumulative accuracy: 0.7994269340974212
Image 4188, true label: 1, predicted label: 0, accumulative accuracy: 0.7992360945333015
Image 4189, true label: 1, predicted label: 1, accumulative accuracy: 0.7992840095465393
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302403
Image 4190, true label: 0, predicted label: 0, accumulative accuracy: 0.7993319016941064
Image 4191, true label: 0, predicted label: 0, accumulative accuracy: 0.7993797709923665
Image 4192, true label: 0, predicted label: 0, accumulative accuracy: 0.7994276174576675
Image 4193, true label: 1, predicted label: 1, accumulative accuracy: 0.7994754411063424
Image 4194, true label: 0, predicted label: 0, accumulative accuracy: 0.799523241954708
Image 4195, true label: 0, predicted label: 0, accumulative accuracy: 0.7995710200190658
Image 4196, true label: 1, predicted label: 1, accumulative accuracy: 0.7996187753157017
Image 4197, true label: 1, predicted label: 0, accumulative accuracy: 0.7994282991900905
Image 4198, true label: 1, predicted label: 1, accumulative accuracy: 0.7994760657299357
Image 4199, true label: 0, predicted label: 1, accumulative accuracy: 0.7992857142857143
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302437
Image 4200, true label: 1, predicted label: 1, accumulative accuracy: 0.7993334920257081
Image 4201, true label: 0, predicted label: 0, accumulative accuracy: 0.7993812470252261
Image 4202, true label: 1, predicted label: 1, accumulative accuracy: 0.7994289793004996
Image 4203, true label: 0, predicted label: 0, accumulative accuracy: 0.799476688867745
Image 4204, true label: 0, predicted label: 0, accumulative accuracy: 0.7995243757431629
Image 4205, true label: 0, predicted label: 0, accumulative accuracy: 0.7995720399429387
Image 4206, true label: 0, predicted label: 0, accumulative accuracy: 0.7996196814832423
Image 4207, true label: 0, predicted label: 0, accumulative accuracy: 0.7996673003802282
Image 4208, true label: 1, predicted label: 0, accumulative accuracy: 0.7994773105250653
Image 4209, true label: 0, predicted label: 0, accumulative accuracy: 0.7995249406175772
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302453
Image 4210, true label: 1, predicted label: 1, accumulative accuracy: 0.7995725480883401
Image 4211, true label: 1, predicted label: 0, accumulative accuracy: 0.7993827160493827
Image 4212, true label: 0, predicted label: 0, accumulative accuracy: 0.7994303346783764
Image 4213, true label: 1, predicted label: 1, accumulative accuracy: 0.7994779307071666
Image 4214, true label: 1, predicted label: 1, accumulative accuracy: 0.7995255041518387
Image 4215, true label: 1, predicted label: 1, accumulative accuracy: 0.799573055028463
Image 4216, true label: 1, predicted label: 1, accumulative accuracy: 0.7996205833530946
Image 4217, true label: 0, predicted label: 0, accumulative accuracy: 0.7996680891417733
Image 4218, true label: 0, predicted label: 0, accumulative accuracy: 0.7997155724105238
Image 4219, true label: 1, predicted label: 1, accumulative accuracy: 0.7997630331753555
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302341
Image 4220, true label: 1, predicted label: 1, accumulative accuracy: 0.7998104714522625
Image 4221, true label: 1, predicted label: 1, accumulative accuracy: 0.7998578872572241
Image 4222, true label: 1, predicted label: 1, accumulative accuracy: 0.7999052806062041
Image 4223, true label: 1, predicted label: 1, accumulative accuracy: 0.7999526515151515
Image 4224, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Image 4225, true label: 0, predicted label: 1, accumulative accuracy: 0.7998106956933271
Image 4226, true label: 1, predicted label: 1, accumulative accuracy: 0.7998580553584103
Image 4227, true label: 1, predicted label: 0, accumulative accuracy: 0.7996688741721855
Image 4228, true label: 0, predicted label: 0, accumulative accuracy: 0.7997162449751715
Image 4229, true label: 0, predicted label: 0, accumulative accuracy: 0.7997635933806146
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302438
Image 4230, true label: 1, predicted label: 1, accumulative accuracy: 0.7998109194043961
Image 4231, true label: 0, predicted label: 1, accumulative accuracy: 0.7996219281663516
Image 4232, true label: 1, predicted label: 1, accumulative accuracy: 0.7996692652964801
Image 4233, true label: 0, predicted label: 1, accumulative accuracy: 0.7994803967879074
Image 4234, true label: 0, predicted label: 1, accumulative accuracy: 0.7992916174734357
Image 4235, true label: 1, predicted label: 1, accumulative accuracy: 0.7993389990557129
Image 4236, true label: 0, predicted label: 0, accumulative accuracy: 0.7993863582723625
Image 4237, true label: 1, predicted label: 1, accumulative accuracy: 0.7994336951392166
Image 4238, true label: 1, predicted label: 1, accumulative accuracy: 0.7994810096720925
Image 4239, true label: 1, predicted label: 1, accumulative accuracy: 0.7995283018867925
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302322
Image 4240, true label: 1, predicted label: 1, accumulative accuracy: 0.799575571799104
Image 4241, true label: 1, predicted label: 0, accumulative accuracy: 0.7993870815652994
Image 4242, true label: 0, predicted label: 0, accumulative accuracy: 0.7994343624793778
Image 4243, true label: 1, predicted label: 0, accumulative accuracy: 0.7992459943449576
Image 4244, true label: 1, predicted label: 1, accumulative accuracy: 0.7992932862190812
Image 4245, true label: 0, predicted label: 0, accumulative accuracy: 0.7993405558172397
Image 4246, true label: 0, predicted label: 0, accumulative accuracy: 0.7993878031551683
Image 4247, true label: 1, predicted label: 1, accumulative accuracy: 0.7994350282485876
Image 4248, true label: 0, predicted label: 0, accumulative accuracy: 0.7994822311132032
Image 4249, true label: 0, predicted label: 0, accumulative accuracy: 0.7995294117647059
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302270
Image 4250, true label: 1, predicted label: 0, accumulative accuracy: 0.7993413314514232
Image 4251, true label: 1, predicted label: 0, accumulative accuracy: 0.7991533396048918
Image 4252, true label: 1, predicted label: 0, accumulative accuracy: 0.7989654361627087
Image 4253, true label: 1, predicted label: 1, accumulative accuracy: 0.7990126939351199
Image 4254, true label: 0, predicted label: 0, accumulative accuracy: 0.799059929494712
Image 4255, true label: 1, predicted label: 0, accumulative accuracy: 0.7988721804511278
Image 4256, true label: 1, predicted label: 0, accumulative accuracy: 0.7986845196147522
Image 4257, true label: 0, predicted label: 0, accumulative accuracy: 0.798731798966651
Image 4258, true label: 0, predicted label: 0, accumulative accuracy: 0.7987790561164593
Image 4259, true label: 1, predicted label: 0, accumulative accuracy: 0.7985915492957747
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302622
Image 4260, true label: 1, predicted label: 1, accumulative accuracy: 0.7986388171790659
Image 4261, true label: 0, predicted label: 0, accumulative accuracy: 0.7986860628812764
Image 4262, true label: 1, predicted label: 1, accumulative accuracy: 0.7987332864180154
Image 4263, true label: 0, predicted label: 0, accumulative accuracy: 0.7987804878048781
Image 4264, true label: 1, predicted label: 0, accumulative accuracy: 0.7985932004689332
Image 4265, true label: 1, predicted label: 1, accumulative accuracy: 0.7986404125644632
Image 4266, true label: 1, predicted label: 0, accumulative accuracy: 0.7984532458401687
Image 4267, true label: 0, predicted label: 0, accumulative accuracy: 0.7985004686035614
Image 4268, true label: 1, predicted label: 1, accumulative accuracy: 0.7985476692433825
Image 4269, true label: 0, predicted label: 0, accumulative accuracy: 0.7985948477751756
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302314
Image 4270, true label: 0, predicted label: 0, accumulative accuracy: 0.7986420042144696
Image 4271, true label: 0, predicted label: 0, accumulative accuracy: 0.798689138576779
Image 4272, true label: 1, predicted label: 1, accumulative accuracy: 0.7987362508776036
Image 4273, true label: 0, predicted label: 1, accumulative accuracy: 0.7985493682732803
Image 4274, true label: 1, predicted label: 1, accumulative accuracy: 0.7985964912280702
Image 4275, true label: 1, predicted label: 0, accumulative accuracy: 0.7984097287184284
Image 4276, true label: 1, predicted label: 1, accumulative accuracy: 0.7984568622866495
Image 4277, true label: 1, predicted label: 0, accumulative accuracy: 0.7982702197288453
Image 4278, true label: 1, predicted label: 1, accumulative accuracy: 0.7983173638700631
Image 4279, true label: 0, predicted label: 1, accumulative accuracy: 0.7981308411214953
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302412
Image 4280, true label: 0, predicted label: 0, accumulative accuracy: 0.798177995795375
Image 4281, true label: 0, predicted label: 0, accumulative accuracy: 0.798225128444652
Image 4282, true label: 1, predicted label: 1, accumulative accuracy: 0.7982722390847536
Image 4283, true label: 1, predicted label: 0, accumulative accuracy: 0.7980859010270775
Image 4284, true label: 1, predicted label: 0, accumulative accuracy: 0.797899649941657
Image 4285, true label: 0, predicted label: 0, accumulative accuracy: 0.7979468035464302
Image 4286, true label: 1, predicted label: 0, accumulative accuracy: 0.7977606717984604
Image 4287, true label: 0, predicted label: 0, accumulative accuracy: 0.7978078358208955
Image 4288, true label: 1, predicted label: 1, accumulative accuracy: 0.7978549778503148
Image 4289, true label: 0, predicted label: 0, accumulative accuracy: 0.7979020979020979
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302204
Image 4290, true label: 0, predicted label: 0, accumulative accuracy: 0.7979491959916103
Image 4291, true label: 0, predicted label: 0, accumulative accuracy: 0.7979962721342032
Image 4292, true label: 0, predicted label: 0, accumulative accuracy: 0.7980433263452131
Image 4293, true label: 1, predicted label: 1, accumulative accuracy: 0.7980903586399627
Image 4294, true label: 0, predicted label: 0, accumulative accuracy: 0.7981373690337602
Image 4295, true label: 0, predicted label: 0, accumulative accuracy: 0.7981843575418994
Image 4296, true label: 0, predicted label: 1, accumulative accuracy: 0.7979986036769839
Image 4297, true label: 1, predicted label: 1, accumulative accuracy: 0.7980456026058632
Image 4298, true label: 0, predicted label: 0, accumulative accuracy: 0.7980925796696906
Image 4299, true label: 0, predicted label: 1, accumulative accuracy: 0.7979069767441861
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302317
Image 4300, true label: 1, predicted label: 1, accumulative accuracy: 0.7979539641943734
Image 4301, true label: 0, predicted label: 0, accumulative accuracy: 0.798000929800093
Image 4302, true label: 1, predicted label: 1, accumulative accuracy: 0.7980478735765745
Image 4303, true label: 0, predicted label: 0, accumulative accuracy: 0.7980947955390335
Image 4304, true label: 0, predicted label: 0, accumulative accuracy: 0.7981416957026713
Image 4305, true label: 0, predicted label: 0, accumulative accuracy: 0.7981885740826753
Image 4306, true label: 0, predicted label: 1, accumulative accuracy: 0.7980032505224054
Image 4307, true label: 1, predicted label: 1, accumulative accuracy: 0.7980501392757661
Image 4308, true label: 1, predicted label: 1, accumulative accuracy: 0.7980970062659549
Image 4309, true label: 1, predicted label: 1, accumulative accuracy: 0.7981438515081206
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302284
Image 4310, true label: 0, predicted label: 0, accumulative accuracy: 0.7981906750173974
Image 4311, true label: 0, predicted label: 0, accumulative accuracy: 0.7982374768089053
Image 4312, true label: 0, predicted label: 0, accumulative accuracy: 0.798284256897751
Image 4313, true label: 1, predicted label: 1, accumulative accuracy: 0.7983310152990264
Image 4314, true label: 0, predicted label: 0, accumulative accuracy: 0.7983777520278099
Image 4315, true label: 0, predicted label: 0, accumulative accuracy: 0.7984244670991659
Image 4316, true label: 0, predicted label: 0, accumulative accuracy: 0.7984711605281446
Image 4317, true label: 1, predicted label: 1, accumulative accuracy: 0.7985178323297824
Image 4318, true label: 1, predicted label: 1, accumulative accuracy: 0.7985644825191016
Image 4319, true label: 0, predicted label: 1, accumulative accuracy: 0.7983796296296296
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302287
Image 4320, true label: 1, predicted label: 1, accumulative accuracy: 0.7984262902105994
Image 4321, true label: 1, predicted label: 0, accumulative accuracy: 0.7982415548357242
Image 4322, true label: 0, predicted label: 1, accumulative accuracy: 0.7980569049271339
Image 4323, true label: 1, predicted label: 1, accumulative accuracy: 0.7981036077705828
Image 4324, true label: 0, predicted label: 0, accumulative accuracy: 0.7981502890173411
Image 4325, true label: 0, predicted label: 0, accumulative accuracy: 0.7981969486823856
Image 4326, true label: 0, predicted label: 1, accumulative accuracy: 0.7980124797781373
Image 4327, true label: 0, predicted label: 0, accumulative accuracy: 0.7980591497227357
Image 4328, true label: 1, predicted label: 0, accumulative accuracy: 0.7978747978747979
Image 4329, true label: 1, predicted label: 0, accumulative accuracy: 0.7976905311778291
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302416
Image 4330, true label: 1, predicted label: 0, accumulative accuracy: 0.7975063495728469
Image 4331, true label: 1, predicted label: 0, accumulative accuracy: 0.7973222530009234
Image 4332, true label: 0, predicted label: 0, accumulative accuracy: 0.797369028386799
Image 4333, true label: 0, predicted label: 0, accumulative accuracy: 0.7974157821873558
Image 4334, true label: 1, predicted label: 1, accumulative accuracy: 0.7974625144175317
Image 4335, true label: 1, predicted label: 1, accumulative accuracy: 0.797509225092251
Image 4336, true label: 0, predicted label: 0, accumulative accuracy: 0.7975559142264238
Image 4337, true label: 1, predicted label: 1, accumulative accuracy: 0.797602581834947
Image 4338, true label: 0, predicted label: 0, accumulative accuracy: 0.7976492279327034
Image 4339, true label: 0, predicted label: 0, accumulative accuracy: 0.7976958525345622
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302376
Image 4340, true label: 1, predicted label: 0, accumulative accuracy: 0.7975120939875605
Image 4341, true label: 0, predicted label: 0, accumulative accuracy: 0.7975587286964533
Image 4342, true label: 0, predicted label: 1, accumulative accuracy: 0.7973750863458439
Image 4343, true label: 0, predicted label: 1, accumulative accuracy: 0.7971915285451197
Image 4344, true label: 1, predicted label: 0, accumulative accuracy: 0.7970080552359033
Image 4345, true label: 0, predicted label: 0, accumulative accuracy: 0.7970547630004602
Image 4346, true label: 1, predicted label: 0, accumulative accuracy: 0.7968714055670577
Image 4347, true label: 1, predicted label: 0, accumulative accuracy: 0.796688132474701
Image 4348, true label: 1, predicted label: 0, accumulative accuracy: 0.7965049436652104
Image 4349, true label: 1, predicted label: 1, accumulative accuracy: 0.7965517241379311
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302280
Image 4350, true label: 1, predicted label: 0, accumulative accuracy: 0.7963686508848541
Image 4351, true label: 1, predicted label: 1, accumulative accuracy: 0.7964154411764706
Image 4352, true label: 0, predicted label: 0, accumulative accuracy: 0.7964622099701355
Image 4353, true label: 1, predicted label: 0, accumulative accuracy: 0.7962792834175471
Image 4354, true label: 0, predicted label: 0, accumulative accuracy: 0.7963260619977038
Image 4355, true label: 0, predicted label: 0, accumulative accuracy: 0.7963728191000918
Image 4356, true label: 1, predicted label: 1, accumulative accuracy: 0.7964195547394997
Image 4357, true label: 1, predicted label: 1, accumulative accuracy: 0.7964662689307022
Image 4358, true label: 0, predicted label: 0, accumulative accuracy: 0.7965129616884606
Image 4359, true label: 1, predicted label: 1, accumulative accuracy: 0.796559633027523
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302395
Image 4360, true label: 1, predicted label: 0, accumulative accuracy: 0.7963769777573951
Image 4361, true label: 0, predicted label: 1, accumulative accuracy: 0.7961944062356717
Image 4362, true label: 0, predicted label: 0, accumulative accuracy: 0.7962411184964474
Image 4363, true label: 0, predicted label: 0, accumulative accuracy: 0.7962878093492209
Image 4364, true label: 1, predicted label: 0, accumulative accuracy: 0.7961053837342497
Image 4365, true label: 1, predicted label: 1, accumulative accuracy: 0.7961520842876775
Image 4366, true label: 1, predicted label: 1, accumulative accuracy: 0.7961987634531715
Image 4367, true label: 1, predicted label: 0, accumulative accuracy: 0.7960164835164835
Image 4368, true label: 1, predicted label: 1, accumulative accuracy: 0.7960631723506523
Image 4369, true label: 1, predicted label: 0, accumulative accuracy: 0.7958810068649885
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302407
Image 4370, true label: 0, predicted label: 0, accumulative accuracy: 0.795927705330588
Image 4371, true label: 0, predicted label: 0, accumulative accuracy: 0.7959743824336688
Image 4372, true label: 0, predicted label: 0, accumulative accuracy: 0.7960210381888864
Image 4373, true label: 1, predicted label: 1, accumulative accuracy: 0.7960676726108825
Image 4374, true label: 0, predicted label: 0, accumulative accuracy: 0.7961142857142857
Image 4375, true label: 0, predicted label: 1, accumulative accuracy: 0.7959323583180987
Image 4376, true label: 1, predicted label: 1, accumulative accuracy: 0.7959789810372401
Image 4377, true label: 0, predicted label: 0, accumulative accuracy: 0.7960255824577432
Image 4378, true label: 0, predicted label: 0, accumulative accuracy: 0.7960721625941996
Image 4379, true label: 0, predicted label: 0, accumulative accuracy: 0.7961187214611872
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302337
Image 4380, true label: 1, predicted label: 1, accumulative accuracy: 0.796165259073271
Image 4381, true label: 1, predicted label: 1, accumulative accuracy: 0.7962117754450023
Image 4382, true label: 0, predicted label: 0, accumulative accuracy: 0.7962582705909195
Image 4383, true label: 0, predicted label: 0, accumulative accuracy: 0.7963047445255474
Image 4384, true label: 1, predicted label: 1, accumulative accuracy: 0.796351197263398
Image 4385, true label: 1, predicted label: 1, accumulative accuracy: 0.7963976288189695
Image 4386, true label: 1, predicted label: 1, accumulative accuracy: 0.7964440392067472
Image 4387, true label: 1, predicted label: 0, accumulative accuracy: 0.7962625341841386
Image 4388, true label: 1, predicted label: 1, accumulative accuracy: 0.7963089542036911
Image 4389, true label: 1, predicted label: 1, accumulative accuracy: 0.7963553530751708
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302277
Image 4390, true label: 1, predicted label: 1, accumulative accuracy: 0.7964017308130267
Image 4391, true label: 0, predicted label: 0, accumulative accuracy: 0.796448087431694
Image 4392, true label: 1, predicted label: 1, accumulative accuracy: 0.7964944229455952
Image 4393, true label: 0, predicted label: 1, accumulative accuracy: 0.79631315430132
Image 4394, true label: 1, predicted label: 0, accumulative accuracy: 0.79613196814562
Image 4395, true label: 1, predicted label: 0, accumulative accuracy: 0.795950864422202
Image 4396, true label: 1, predicted label: 1, accumulative accuracy: 0.7959972708664999
Image 4397, true label: 0, predicted label: 0, accumulative accuracy: 0.796043656207367
Image 4398, true label: 0, predicted label: 0, accumulative accuracy: 0.7960900204591953
Image 4399, true label: 0, predicted label: 0, accumulative accuracy: 0.7961363636363636
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302430
Image 4400, true label: 0, predicted label: 0, accumulative accuracy: 0.7961826857532379
Image 4401, true label: 0, predicted label: 1, accumulative accuracy: 0.7960018173557474
Image 4402, true label: 0, predicted label: 0, accumulative accuracy: 0.7960481489893254
Image 4403, true label: 0, predicted label: 0, accumulative accuracy: 0.796094459582198
Image 4404, true label: 0, predicted label: 1, accumulative accuracy: 0.7959137343927355
Image 4405, true label: 1, predicted label: 0, accumulative accuracy: 0.7957330912392192
Image 4406, true label: 0, predicted label: 0, accumulative accuracy: 0.7957794417971409
