Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 5573, true label: 3, predicted label: 3, accumulative accuracy: 0.9870828848223897
Image 5574, true label: 5, predicted label: 5, accumulative accuracy: 0.987085201793722
Image 5575, true label: 9, predicted label: 9, accumulative accuracy: 0.9870875179340028
Image 5576, true label: 7, predicted label: 7, accumulative accuracy: 0.9870898332436794
Image 5577, true label: 4, predicted label: 4, accumulative accuracy: 0.9870921477231983
Image 5578, true label: 8, predicted label: 8, accumulative accuracy: 0.9870944613730059
Image 5579, true label: 5, predicted label: 5, accumulative accuracy: 0.9870967741935484
Image 5580, true label: 9, predicted label: 9, accumulative accuracy: 0.9870990861852714
Image 5581, true label: 6, predicted label: 6, accumulative accuracy: 0.9871013973486206
Image 5582, true label: 9, predicted label: 9, accumulative accuracy: 0.9871037076840409
Image 5583, true label: 3, predicted label: 3, accumulative accuracy: 0.9871060171919771
Image 5584, true label: 0, predicted label: 0, accumulative accuracy: 0.9871083258728738
Image 5585, true label: 3, predicted label: 3, accumulative accuracy: 0.9871106337271751
Image 5586, true label: 8, predicted label: 8, accumulative accuracy: 0.9871129407553249
Image 5587, true label: 9, predicted label: 9, accumulative accuracy: 0.9871152469577666
Image 5588, true label: 1, predicted label: 1, accumulative accuracy: 0.9871175523349437
Image 5589, true label: 8, predicted label: 8, accumulative accuracy: 0.9871198568872988
Image 5590, true label: 1, predicted label: 1, accumulative accuracy: 0.9871221606152746
Image 5591, true label: 6, predicted label: 6, accumulative accuracy: 0.9871244635193133
Image 5592, true label: 0, predicted label: 0, accumulative accuracy: 0.987126765599857
Image 5593, true label: 0, predicted label: 0, accumulative accuracy: 0.9871290668573471
Image 5594, true label: 1, predicted label: 1, accumulative accuracy: 0.9871313672922252
Image 5595, true label: 2, predicted label: 2, accumulative accuracy: 0.9871336669049321
Image 5596, true label: 3, predicted label: 3, accumulative accuracy: 0.9871359656959086
Image 5597, true label: 4, predicted label: 4, accumulative accuracy: 0.9871382636655949
Image 5598, true label: 5, predicted label: 5, accumulative accuracy: 0.9871405608144311
Image 5599, true label: 6, predicted label: 6, accumulative accuracy: 0.9871428571428571
total cycles (32767 Hz): 23716657 (right shift by 4)
Image 5600, true label: 7, predicted label: 9, accumulative accuracy: 0.9869666131048027
Image 5601, true label: 8, predicted label: 8, accumulative accuracy: 0.9869689396644056
Image 5602, true label: 9, predicted label: 9, accumulative accuracy: 0.9869712653935392
Image 5603, true label: 0, predicted label: 0, accumulative accuracy: 0.9869735902926481
Image 5604, true label: 1, predicted label: 1, accumulative accuracy: 0.9869759143621766
Image 5605, true label: 2, predicted label: 2, accumulative accuracy: 0.9869782376025686
Image 5606, true label: 3, predicted label: 3, accumulative accuracy: 0.9869805600142679
Image 5607, true label: 4, predicted label: 4, accumulative accuracy: 0.9869828815977175
Image 5608, true label: 5, predicted label: 5, accumulative accuracy: 0.9869852023533606
Image 5609, true label: 6, predicted label: 6, accumulative accuracy: 0.9869875222816399
Image 5610, true label: 7, predicted label: 7, accumulative accuracy: 0.9869898413829977
Image 5611, true label: 8, predicted label: 8, accumulative accuracy: 0.986992159657876
Image 5612, true label: 9, predicted label: 9, accumulative accuracy: 0.9869944771067165
Image 5613, true label: 0, predicted label: 0, accumulative accuracy: 0.9869967937299609
Image 5614, true label: 1, predicted label: 1, accumulative accuracy: 0.9869991095280498
Image 5615, true label: 2, predicted label: 2, accumulative accuracy: 0.9870014245014245
Image 5616, true label: 3, predicted label: 3, accumulative accuracy: 0.9870037386505252
Image 5617, true label: 4, predicted label: 4, accumulative accuracy: 0.987006051975792
Image 5618, true label: 5, predicted label: 5, accumulative accuracy: 0.987008364477665
Image 5619, true label: 6, predicted label: 6, accumulative accuracy: 0.9870106761565837
Image 5620, true label: 7, predicted label: 7, accumulative accuracy: 0.987012987012987
Image 5621, true label: 8, predicted label: 8, accumulative accuracy: 0.9870152970473142
Image 5622, true label: 9, predicted label: 9, accumulative accuracy: 0.9870176062600036
Image 5623, true label: 3, predicted label: 3, accumulative accuracy: 0.9870199146514936
Image 5624, true label: 5, predicted label: 5, accumulative accuracy: 0.9870222222222222
Image 5625, true label: 3, predicted label: 3, accumulative accuracy: 0.987024528972627
Image 5626, true label: 2, predicted label: 2, accumulative accuracy: 0.9870268349031456
Image 5627, true label: 9, predicted label: 9, accumulative accuracy: 0.9870291400142146
Image 5628, true label: 3, predicted label: 3, accumulative accuracy: 0.9870314443062711
Image 5629, true label: 2, predicted label: 2, accumulative accuracy: 0.9870337477797513
Image 5630, true label: 1, predicted label: 1, accumulative accuracy: 0.9870360504350915
Image 5631, true label: 4, predicted label: 4, accumulative accuracy: 0.9870383522727273
Image 5632, true label: 5, predicted label: 5, accumulative accuracy: 0.9870406532930943
Image 5633, true label: 5, predicted label: 5, accumulative accuracy: 0.9870429534966276
Image 5634, true label: 2, predicted label: 2, accumulative accuracy: 0.9870452528837622
Image 5635, true label: 3, predicted label: 3, accumulative accuracy: 0.9870475514549326
Image 5636, true label: 2, predicted label: 2, accumulative accuracy: 0.987049849210573
Image 5637, true label: 1, predicted label: 1, accumulative accuracy: 0.9870521461511175
Image 5638, true label: 3, predicted label: 3, accumulative accuracy: 0.9870544422769995
Image 5639, true label: 9, predicted label: 9, accumulative accuracy: 0.9870567375886525
Image 5640, true label: 7, predicted label: 7, accumulative accuracy: 0.9870590320865095
Image 5641, true label: 2, predicted label: 2, accumulative accuracy: 0.9870613257710031
Image 5642, true label: 1, predicted label: 1, accumulative accuracy: 0.987063618642566
Image 5643, true label: 2, predicted label: 2, accumulative accuracy: 0.9870659107016301
Image 5644, true label: 8, predicted label: 8, accumulative accuracy: 0.9870682019486271
Image 5645, true label: 9, predicted label: 9, accumulative accuracy: 0.9870704923839887
Image 5646, true label: 1, predicted label: 1, accumulative accuracy: 0.987072782008146
Image 5647, true label: 8, predicted label: 8, accumulative accuracy: 0.9870750708215298
Image 5648, true label: 8, predicted label: 8, accumulative accuracy: 0.9870773588245707
Image 5649, true label: 7, predicted label: 7, accumulative accuracy: 0.9870796460176992
Image 5650, true label: 8, predicted label: 8, accumulative accuracy: 0.9870819324013449
Image 5651, true label: 1, predicted label: 1, accumulative accuracy: 0.9870842179759377
Image 5652, true label: 0, predicted label: 0, accumulative accuracy: 0.9870865027419069
Image 5653, true label: 0, predicted label: 0, accumulative accuracy: 0.9870887866996816
Image 5654, true label: 7, predicted label: 7, accumulative accuracy: 0.9870910698496905
Image 5655, true label: 7, predicted label: 7, accumulative accuracy: 0.987093352192362
Image 5656, true label: 8, predicted label: 8, accumulative accuracy: 0.9870956337281245
Image 5657, true label: 7, predicted label: 7, accumulative accuracy: 0.9870979144574055
Image 5658, true label: 5, predicted label: 5, accumulative accuracy: 0.9871001943806326
Image 5659, true label: 0, predicted label: 0, accumulative accuracy: 0.9871024734982332
Image 5660, true label: 6, predicted label: 6, accumulative accuracy: 0.9871047518106342
Image 5661, true label: 1, predicted label: 1, accumulative accuracy: 0.9871070293182621
Image 5662, true label: 5, predicted label: 5, accumulative accuracy: 0.9871093060215433
Image 5663, true label: 7, predicted label: 7, accumulative accuracy: 0.987111581920904
Image 5664, true label: 4, predicted label: 4, accumulative accuracy: 0.9871138570167697
Image 5665, true label: 6, predicted label: 6, accumulative accuracy: 0.9871161313095659
Image 5666, true label: 1, predicted label: 1, accumulative accuracy: 0.9871184047997177
Image 5667, true label: 2, predicted label: 2, accumulative accuracy: 0.98712067748765
Image 5668, true label: 5, predicted label: 5, accumulative accuracy: 0.9871229493737873
Image 5669, true label: 0, predicted label: 0, accumulative accuracy: 0.9871252204585538
Image 5670, true label: 7, predicted label: 7, accumulative accuracy: 0.9871274907423735
Image 5671, true label: 9, predicted label: 9, accumulative accuracy: 0.98712976022567
Image 5672, true label: 9, predicted label: 9, accumulative accuracy: 0.9871320289088665
Image 5673, true label: 0, predicted label: 0, accumulative accuracy: 0.9871342967923863
Image 5674, true label: 3, predicted label: 3, accumulative accuracy: 0.9871365638766519
Image 5675, true label: 8, predicted label: 8, accumulative accuracy: 0.9871388301620859
Image 5676, true label: 4, predicted label: 4, accumulative accuracy: 0.9871410956491105
Image 5677, true label: 4, predicted label: 4, accumulative accuracy: 0.9871433603381472
Image 5678, true label: 8, predicted label: 8, accumulative accuracy: 0.9871456242296179
Image 5679, true label: 1, predicted label: 1, accumulative accuracy: 0.9871478873239437
Image 5680, true label: 8, predicted label: 8, accumulative accuracy: 0.9871501496215455
Image 5681, true label: 6, predicted label: 6, accumulative accuracy: 0.987152411122844
Image 5682, true label: 5, predicted label: 5, accumulative accuracy: 0.9871546718282597
Image 5683, true label: 9, predicted label: 9, accumulative accuracy: 0.9871569317382125
Image 5684, true label: 0, predicted label: 0, accumulative accuracy: 0.9871591908531222
Image 5685, true label: 0, predicted label: 0, accumulative accuracy: 0.9871614491734084
Image 5686, true label: 0, predicted label: 0, accumulative accuracy: 0.98716370669949
Image 5687, true label: 3, predicted label: 3, accumulative accuracy: 0.9871659634317862
Image 5688, true label: 7, predicted label: 7, accumulative accuracy: 0.9871682193707154
Image 5689, true label: 1, predicted label: 1, accumulative accuracy: 0.9871704745166959
Image 5690, true label: 6, predicted label: 6, accumulative accuracy: 0.9871727288701458
Image 5691, true label: 4, predicted label: 4, accumulative accuracy: 0.9871749824314828
Image 5692, true label: 2, predicted label: 2, accumulative accuracy: 0.9871772352011242
Image 5693, true label: 6, predicted label: 6, accumulative accuracy: 0.9871794871794872
Image 5694, true label: 6, predicted label: 6, accumulative accuracy: 0.9871817383669886
Image 5695, true label: 0, predicted label: 0, accumulative accuracy: 0.9871839887640449
Image 5696, true label: 4, predicted label: 4, accumulative accuracy: 0.9871862383710724
Image 5697, true label: 5, predicted label: 5, accumulative accuracy: 0.9871884871884872
Image 5698, true label: 4, predicted label: 4, accumulative accuracy: 0.9871907352167046
Image 5699, true label: 1, predicted label: 1, accumulative accuracy: 0.9871929824561404
total cycles (32767 Hz): 24140137 (right shift by 4)
Image 5700, true label: 3, predicted label: 3, accumulative accuracy: 0.9871952289072092
Image 5701, true label: 8, predicted label: 8, accumulative accuracy: 0.9871974745703262
Image 5702, true label: 6, predicted label: 6, accumulative accuracy: 0.9871997194459057
Image 5703, true label: 3, predicted label: 3, accumulative accuracy: 0.9872019635343618
Image 5704, true label: 9, predicted label: 9, accumulative accuracy: 0.9872042068361087
Image 5705, true label: 9, predicted label: 9, accumulative accuracy: 0.9872064493515598
Image 5706, true label: 5, predicted label: 5, accumulative accuracy: 0.9872086910811284
Image 5707, true label: 9, predicted label: 9, accumulative accuracy: 0.9872109320252278
Image 5708, true label: 3, predicted label: 3, accumulative accuracy: 0.9872131721842704
Image 5709, true label: 7, predicted label: 7, accumulative accuracy: 0.987215411558669
Image 5710, true label: 8, predicted label: 8, accumulative accuracy: 0.9872176501488356
Image 5711, true label: 5, predicted label: 5, accumulative accuracy: 0.9872198879551821
Image 5712, true label: 6, predicted label: 6, accumulative accuracy: 0.9872221249781201
Image 5713, true label: 4, predicted label: 4, accumulative accuracy: 0.9872243612180609
Image 5714, true label: 7, predicted label: 7, accumulative accuracy: 0.9872265966754156
Image 5715, true label: 6, predicted label: 6, accumulative accuracy: 0.9872288313505948
Image 5716, true label: 2, predicted label: 2, accumulative accuracy: 0.987231065244009
Image 5717, true label: 2, predicted label: 2, accumulative accuracy: 0.9872332983560685
Image 5718, true label: 0, predicted label: 0, accumulative accuracy: 0.9872355306871831
Image 5719, true label: 9, predicted label: 9, accumulative accuracy: 0.9872377622377623
Image 5720, true label: 4, predicted label: 4, accumulative accuracy: 0.9872399930082153
Image 5721, true label: 0, predicted label: 0, accumulative accuracy: 0.9872422229989514
Image 5722, true label: 1, predicted label: 1, accumulative accuracy: 0.9872444522103792
Image 5723, true label: 2, predicted label: 2, accumulative accuracy: 0.9872466806429071
Image 5724, true label: 3, predicted label: 3, accumulative accuracy: 0.9872489082969432
Image 5725, true label: 4, predicted label: 4, accumulative accuracy: 0.9872511351728955
Image 5726, true label: 5, predicted label: 5, accumulative accuracy: 0.9872533612711717
Image 5727, true label: 6, predicted label: 6, accumulative accuracy: 0.9872555865921788
Image 5728, true label: 7, predicted label: 7, accumulative accuracy: 0.9872578111363239
Image 5729, true label: 8, predicted label: 8, accumulative accuracy: 0.9872600349040139
Image 5730, true label: 9, predicted label: 9, accumulative accuracy: 0.9872622578956552
Image 5731, true label: 0, predicted label: 0, accumulative accuracy: 0.9872644801116539
Image 5732, true label: 1, predicted label: 1, accumulative accuracy: 0.9872667015524158
Image 5733, true label: 2, predicted label: 2, accumulative accuracy: 0.9872689222183467
Image 5734, true label: 3, predicted label: 7, accumulative accuracy: 0.9870967741935484
Image 5735, true label: 5, predicted label: 5, accumulative accuracy: 0.9870990237099023
Image 5736, true label: 6, predicted label: 6, accumulative accuracy: 0.9871012724420429
Image 5737, true label: 0, predicted label: 0, accumulative accuracy: 0.98710352039038
Image 5738, true label: 1, predicted label: 1, accumulative accuracy: 0.9871057675553232
Image 5739, true label: 2, predicted label: 2, accumulative accuracy: 0.9871080139372822
Image 5740, true label: 3, predicted label: 3, accumulative accuracy: 0.9871102595366661
Image 5741, true label: 4, predicted label: 4, accumulative accuracy: 0.9871125043538836
Image 5742, true label: 5, predicted label: 5, accumulative accuracy: 0.9871147483893435
Image 5743, true label: 6, predicted label: 6, accumulative accuracy: 0.987116991643454
Image 5744, true label: 8, predicted label: 8, accumulative accuracy: 0.9871192341166232
Image 5745, true label: 7, predicted label: 7, accumulative accuracy: 0.9871214758092586
Image 5746, true label: 1, predicted label: 1, accumulative accuracy: 0.9871237167217679
Image 5747, true label: 3, predicted label: 3, accumulative accuracy: 0.9871259568545581
Image 5748, true label: 2, predicted label: 2, accumulative accuracy: 0.9871281962080362
Image 5749, true label: 8, predicted label: 8, accumulative accuracy: 0.9871304347826086
Image 5750, true label: 0, predicted label: 0, accumulative accuracy: 0.987132672578682
Image 5751, true label: 7, predicted label: 7, accumulative accuracy: 0.9871349095966621
Image 5752, true label: 5, predicted label: 5, accumulative accuracy: 0.9871371458369547
Image 5753, true label: 9, predicted label: 9, accumulative accuracy: 0.9871393812999653
Image 5754, true label: 9, predicted label: 9, accumulative accuracy: 0.9871416159860991
Image 5755, true label: 6, predicted label: 6, accumulative accuracy: 0.987143849895761
Image 5756, true label: 0, predicted label: 0, accumulative accuracy: 0.9871460830293556
Image 5757, true label: 9, predicted label: 9, accumulative accuracy: 0.9871483153872872
Image 5758, true label: 4, predicted label: 4, accumulative accuracy: 0.9871505469699601
Image 5759, true label: 1, predicted label: 1, accumulative accuracy: 0.9871527777777778
Image 5760, true label: 3, predicted label: 3, accumulative accuracy: 0.9871550078111438
Image 5761, true label: 2, predicted label: 2, accumulative accuracy: 0.9871572370704617
Image 5762, true label: 1, predicted label: 1, accumulative accuracy: 0.987159465556134
Image 5763, true label: 2, predicted label: 2, accumulative accuracy: 0.9871616932685635
Image 5764, true label: 3, predicted label: 3, accumulative accuracy: 0.9871639202081527
Image 5765, true label: 8, predicted label: 8, accumulative accuracy: 0.9871661463753035
Image 5766, true label: 3, predicted label: 3, accumulative accuracy: 0.9871683717704179
Image 5767, true label: 2, predicted label: 2, accumulative accuracy: 0.9871705963938974
Image 5768, true label: 6, predicted label: 6, accumulative accuracy: 0.9871728202461432
Image 5769, true label: 5, predicted label: 5, accumulative accuracy: 0.9871750433275563
Image 5770, true label: 6, predicted label: 6, accumulative accuracy: 0.9871772656385375
Image 5771, true label: 8, predicted label: 8, accumulative accuracy: 0.9871794871794872
Image 5772, true label: 2, predicted label: 2, accumulative accuracy: 0.9871817079508055
Image 5773, true label: 7, predicted label: 7, accumulative accuracy: 0.9871839279528922
Image 5774, true label: 4, predicted label: 4, accumulative accuracy: 0.9871861471861472
Image 5775, true label: 8, predicted label: 8, accumulative accuracy: 0.9871883656509696
Image 5776, true label: 1, predicted label: 1, accumulative accuracy: 0.9871905833477583
Image 5777, true label: 8, predicted label: 8, accumulative accuracy: 0.9871928002769125
Image 5778, true label: 0, predicted label: 0, accumulative accuracy: 0.9871950164388302
Image 5779, true label: 5, predicted label: 5, accumulative accuracy: 0.9871972318339101
Image 5780, true label: 3, predicted label: 3, accumulative accuracy: 0.9871994464625498
Image 5781, true label: 9, predicted label: 9, accumulative accuracy: 0.987201660325147
Image 5782, true label: 4, predicted label: 4, accumulative accuracy: 0.9872038734220993
Image 5783, true label: 1, predicted label: 1, accumulative accuracy: 0.9872060857538036
Image 5784, true label: 9, predicted label: 9, accumulative accuracy: 0.9872082973206568
Image 5785, true label: 2, predicted label: 2, accumulative accuracy: 0.9872105081230557
Image 5786, true label: 1, predicted label: 1, accumulative accuracy: 0.9872127181613962
Image 5787, true label: 9, predicted label: 9, accumulative accuracy: 0.9872149274360746
Image 5788, true label: 6, predicted label: 6, accumulative accuracy: 0.9872171359474866
Image 5789, true label: 7, predicted label: 7, accumulative accuracy: 0.9872193436960276
Image 5790, true label: 9, predicted label: 9, accumulative accuracy: 0.9872215506820929
Image 5791, true label: 0, predicted label: 0, accumulative accuracy: 0.9872237569060773
Image 5792, true label: 4, predicted label: 4, accumulative accuracy: 0.9872259623683757
Image 5793, true label: 6, predicted label: 6, accumulative accuracy: 0.9872281670693821
Image 5794, true label: 1, predicted label: 1, accumulative accuracy: 0.987230371009491
Image 5795, true label: 7, predicted label: 7, accumulative accuracy: 0.9872325741890959
Image 5796, true label: 3, predicted label: 3, accumulative accuracy: 0.9872347766085906
Image 5797, true label: 8, predicted label: 8, accumulative accuracy: 0.9872369782683684
Image 5798, true label: 7, predicted label: 7, accumulative accuracy: 0.9872391791688222
Image 5799, true label: 2, predicted label: 2, accumulative accuracy: 0.9872413793103448
total cycles (32767 Hz): 24563609 (right shift by 4)
Image 5800, true label: 9, predicted label: 9, accumulative accuracy: 0.9872435786933287
Image 5801, true label: 6, predicted label: 6, accumulative accuracy: 0.9872457773181661
Image 5802, true label: 5, predicted label: 5, accumulative accuracy: 0.987247975185249
Image 5803, true label: 8, predicted label: 8, accumulative accuracy: 0.987250172294969
Image 5804, true label: 3, predicted label: 3, accumulative accuracy: 0.9872523686477175
Image 5805, true label: 9, predicted label: 9, accumulative accuracy: 0.9872545642438857
Image 5806, true label: 0, predicted label: 0, accumulative accuracy: 0.9872567590838643
Image 5807, true label: 5, predicted label: 5, accumulative accuracy: 0.9872589531680441
Image 5808, true label: 7, predicted label: 7, accumulative accuracy: 0.9872611464968153
Image 5809, true label: 1, predicted label: 1, accumulative accuracy: 0.987263339070568
Image 5810, true label: 6, predicted label: 6, accumulative accuracy: 0.9872655308896919
Image 5811, true label: 1, predicted label: 1, accumulative accuracy: 0.9872677219545767
Image 5812, true label: 0, predicted label: 0, accumulative accuracy: 0.9872699122656116
Image 5813, true label: 9, predicted label: 9, accumulative accuracy: 0.9872721018231854
Image 5814, true label: 3, predicted label: 3, accumulative accuracy: 0.987274290627687
Image 5815, true label: 3, predicted label: 3, accumulative accuracy: 0.9872764786795049
Image 5816, true label: 4, predicted label: 4, accumulative accuracy: 0.987278665979027
Image 5817, true label: 4, predicted label: 4, accumulative accuracy: 0.9872808525266414
Image 5818, true label: 0, predicted label: 0, accumulative accuracy: 0.9872830383227359
Image 5819, true label: 6, predicted label: 6, accumulative accuracy: 0.9872852233676976
Image 5820, true label: 2, predicted label: 2, accumulative accuracy: 0.9872874076619138
Image 5821, true label: 5, predicted label: 5, accumulative accuracy: 0.9872895912057712
Image 5822, true label: 4, predicted label: 4, accumulative accuracy: 0.9872917739996565
Image 5823, true label: 2, predicted label: 2, accumulative accuracy: 0.9872939560439561
Image 5824, true label: 3, predicted label: 3, accumulative accuracy: 0.9872961373390557
Image 5825, true label: 4, predicted label: 4, accumulative accuracy: 0.9872983178853416
Image 5826, true label: 6, predicted label: 6, accumulative accuracy: 0.9873004976831989
Image 5827, true label: 0, predicted label: 0, accumulative accuracy: 0.9873026767330131
Image 5828, true label: 0, predicted label: 0, accumulative accuracy: 0.987304855035169
Image 5829, true label: 2, predicted label: 2, accumulative accuracy: 0.9873070325900515
Image 5830, true label: 0, predicted label: 0, accumulative accuracy: 0.9873092093980449
Image 5831, true label: 1, predicted label: 1, accumulative accuracy: 0.9873113854595336
Image 5832, true label: 4, predicted label: 4, accumulative accuracy: 0.9873135607749014
Image 5833, true label: 5, predicted label: 5, accumulative accuracy: 0.9873157353445321
Image 5834, true label: 6, predicted label: 6, accumulative accuracy: 0.9873179091688089
Image 5835, true label: 7, predicted label: 7, accumulative accuracy: 0.9873200822481152
Image 5836, true label: 8, predicted label: 8, accumulative accuracy: 0.9873222545828336
Image 5837, true label: 9, predicted label: 9, accumulative accuracy: 0.987324426173347
Image 5838, true label: 0, predicted label: 0, accumulative accuracy: 0.9873265970200377
Image 5839, true label: 1, predicted label: 1, accumulative accuracy: 0.9873287671232877
Image 5840, true label: 2, predicted label: 2, accumulative accuracy: 0.9873309364834788
Image 5841, true label: 3, predicted label: 3, accumulative accuracy: 0.9873331051009928
Image 5842, true label: 4, predicted label: 4, accumulative accuracy: 0.9873352729762108
Image 5843, true label: 5, predicted label: 5, accumulative accuracy: 0.9873374401095141
Image 5844, true label: 6, predicted label: 6, accumulative accuracy: 0.9873396065012832
Image 5845, true label: 7, predicted label: 7, accumulative accuracy: 0.9873417721518988
Image 5846, true label: 8, predicted label: 8, accumulative accuracy: 0.9873439370617411
Image 5847, true label: 0, predicted label: 0, accumulative accuracy: 0.9873461012311902
Image 5848, true label: 1, predicted label: 1, accumulative accuracy: 0.9873482646606258
Image 5849, true label: 2, predicted label: 2, accumulative accuracy: 0.9873504273504273
Image 5850, true label: 3, predicted label: 3, accumulative accuracy: 0.9873525893009741
Image 5851, true label: 4, predicted label: 4, accumulative accuracy: 0.9873547505126452
Image 5852, true label: 5, predicted label: 5, accumulative accuracy: 0.9873569109858192
Image 5853, true label: 6, predicted label: 6, accumulative accuracy: 0.9873590707208746
Image 5854, true label: 7, predicted label: 7, accumulative accuracy: 0.9873612297181896
Image 5855, true label: 8, predicted label: 8, accumulative accuracy: 0.987363387978142
Image 5856, true label: 9, predicted label: 9, accumulative accuracy: 0.9873655455011098
Image 5857, true label: 8, predicted label: 8, accumulative accuracy: 0.9873677022874702
Image 5858, true label: 7, predicted label: 7, accumulative accuracy: 0.9873698583376003
Image 5859, true label: 1, predicted label: 1, accumulative accuracy: 0.9873720136518771
Image 5860, true label: 3, predicted label: 3, accumulative accuracy: 0.9873741682306774
Image 5861, true label: 7, predicted label: 7, accumulative accuracy: 0.9873763220743773
Image 5862, true label: 5, predicted label: 5, accumulative accuracy: 0.9873784751833532
Image 5863, true label: 2, predicted label: 2, accumulative accuracy: 0.987380627557981
Image 5864, true label: 8, predicted label: 8, accumulative accuracy: 0.9873827791986359
Image 5865, true label: 0, predicted label: 0, accumulative accuracy: 0.9873849301056938
Image 5866, true label: 7, predicted label: 7, accumulative accuracy: 0.9873870802795296
Image 5867, true label: 5, predicted label: 5, accumulative accuracy: 0.987389229720518
Image 5868, true label: 9, predicted label: 9, accumulative accuracy: 0.9873913784290339
Image 5869, true label: 9, predicted label: 9, accumulative accuracy: 0.9873935264054514
Image 5870, true label: 0, predicted label: 0, accumulative accuracy: 0.9873956736501448
Image 5871, true label: 9, predicted label: 9, accumulative accuracy: 0.9873978201634878
Image 5872, true label: 1, predicted label: 1, accumulative accuracy: 0.9873999659458539
Image 5873, true label: 1, predicted label: 1, accumulative accuracy: 0.9874021109976167
Image 5874, true label: 5, predicted label: 5, accumulative accuracy: 0.9874042553191489
Image 5875, true label: 8, predicted label: 8, accumulative accuracy: 0.9874063989108237
Image 5876, true label: 8, predicted label: 8, accumulative accuracy: 0.9874085417730134
Image 5877, true label: 6, predicted label: 6, accumulative accuracy: 0.9874106839060905
Image 5878, true label: 3, predicted label: 3, accumulative accuracy: 0.987412825310427
Image 5879, true label: 2, predicted label: 2, accumulative accuracy: 0.9874149659863946
Image 5880, true label: 1, predicted label: 1, accumulative accuracy: 0.9874171059343649
Image 5881, true label: 8, predicted label: 8, accumulative accuracy: 0.9874192451547092
Image 5882, true label: 3, predicted label: 3, accumulative accuracy: 0.9874213836477987
Image 5883, true label: 2, predicted label: 2, accumulative accuracy: 0.987423521414004
Image 5884, true label: 6, predicted label: 6, accumulative accuracy: 0.9874256584536958
Image 5885, true label: 5, predicted label: 5, accumulative accuracy: 0.9874277947672443
Image 5886, true label: 6, predicted label: 6, accumulative accuracy: 0.9874299303550196
Image 5887, true label: 7, predicted label: 7, accumulative accuracy: 0.9874320652173914
Image 5888, true label: 4, predicted label: 4, accumulative accuracy: 0.9874341993547292
Image 5889, true label: 1, predicted label: 1, accumulative accuracy: 0.9874363327674024
Image 5890, true label: 0, predicted label: 0, accumulative accuracy: 0.98743846545578
Image 5891, true label: 5, predicted label: 5, accumulative accuracy: 0.9874405974202308
Image 5892, true label: 3, predicted label: 3, accumulative accuracy: 0.9874427286611234
Image 5893, true label: 1, predicted label: 1, accumulative accuracy: 0.987444859178826
Image 5894, true label: 9, predicted label: 9, accumulative accuracy: 0.9874469889737065
Image 5895, true label: 2, predicted label: 2, accumulative accuracy: 0.987449118046133
Image 5896, true label: 1, predicted label: 1, accumulative accuracy: 0.9874512463964727
Image 5897, true label: 9, predicted label: 9, accumulative accuracy: 0.9874533740250933
Image 5898, true label: 6, predicted label: 6, accumulative accuracy: 0.9874555009323615
Image 5899, true label: 0, predicted label: 0, accumulative accuracy: 0.987457627118644
total cycles (32767 Hz): 24987080 (right shift by 4)
Image 5900, true label: 4, predicted label: 4, accumulative accuracy: 0.9874597525843077
Image 5901, true label: 6, predicted label: 6, accumulative accuracy: 0.9874618773297187
Image 5902, true label: 1, predicted label: 1, accumulative accuracy: 0.9874640013552431
Image 5903, true label: 7, predicted label: 7, accumulative accuracy: 0.9874661246612466
Image 5904, true label: 3, predicted label: 3, accumulative accuracy: 0.9874682472480948
Image 5905, true label: 8, predicted label: 8, accumulative accuracy: 0.987470369116153
Image 5906, true label: 7, predicted label: 7, accumulative accuracy: 0.9874724902657863
Image 5907, true label: 2, predicted label: 2, accumulative accuracy: 0.9874746106973595
Image 5908, true label: 9, predicted label: 9, accumulative accuracy: 0.9874767304112371
Image 5909, true label: 6, predicted label: 6, accumulative accuracy: 0.9874788494077834
Image 5910, true label: 5, predicted label: 5, accumulative accuracy: 0.9874809676873626
Image 5911, true label: 8, predicted label: 8, accumulative accuracy: 0.9874830852503383
Image 5912, true label: 3, predicted label: 3, accumulative accuracy: 0.9874852020970742
Image 5913, true label: 5, predicted label: 5, accumulative accuracy: 0.9874873182279337
Image 5914, true label: 7, predicted label: 7, accumulative accuracy: 0.9874894336432798
Image 5915, true label: 1, predicted label: 1, accumulative accuracy: 0.9874915483434753
Image 5916, true label: 6, predicted label: 6, accumulative accuracy: 0.9874936623288829
Image 5917, true label: 1, predicted label: 1, accumulative accuracy: 0.9874957755998648
Image 5918, true label: 0, predicted label: 0, accumulative accuracy: 0.9874978881567832
Image 5919, true label: 9, predicted label: 9, accumulative accuracy: 0.9875
Image 5920, true label: 6, predicted label: 6, accumulative accuracy: 0.9875021111298767
Image 5921, true label: 2, predicted label: 2, accumulative accuracy: 0.9875042215467748
Image 5922, true label: 5, predicted label: 5, accumulative accuracy: 0.9875063312510552
Image 5923, true label: 4, predicted label: 4, accumulative accuracy: 0.987508440243079
Image 5924, true label: 2, predicted label: 2, accumulative accuracy: 0.9875105485232067
Image 5925, true label: 3, predicted label: 3, accumulative accuracy: 0.9875126560917988
Image 5926, true label: 4, predicted label: 4, accumulative accuracy: 0.9875147629492155
Image 5927, true label: 4, predicted label: 4, accumulative accuracy: 0.9875168690958165
Image 5928, true label: 6, predicted label: 6, accumulative accuracy: 0.9875189745319616
