Image 0, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 5688, true label: 8, predicted label: 8, accumulative accuracy: 0.9031464229214273
Image 5689, true label: 5, predicted label: 7, accumulative accuracy: 0.90298769771529
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 5690, true label: 3, predicted label: 3, accumulative accuracy: 0.9030047443331576
Image 5691, true label: 8, predicted label: 8, accumulative accuracy: 0.9030217849613492
Image 5692, true label: 3, predicted label: 3, accumulative accuracy: 0.9030388196030212
Image 5693, true label: 7, predicted label: 7, accumulative accuracy: 0.9030558482613277
Image 5694, true label: 9, predicted label: 9, accumulative accuracy: 0.9030728709394206
Image 5695, true label: 6, predicted label: 0, accumulative accuracy: 0.9029143258426966
Image 5696, true label: 2, predicted label: 2, accumulative accuracy: 0.9029313673863437
Image 5697, true label: 5, predicted label: 5, accumulative accuracy: 0.902948402948403
Image 5698, true label: 1, predicted label: 1, accumulative accuracy: 0.9029654325320232
Image 5699, true label: 0, predicted label: 0, accumulative accuracy: 0.9029824561403509
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21333
Image 5700, true label: 5, predicted label: 5, accumulative accuracy: 0.9029994737765304
Image 5701, true label: 2, predicted label: 6, accumulative accuracy: 0.9028411083830234
Image 5702, true label: 3, predicted label: 3, accumulative accuracy: 0.9028581448360512
Image 5703, true label: 5, predicted label: 9, accumulative accuracy: 0.9026998597475456
Image 5704, true label: 7, predicted label: 7, accumulative accuracy: 0.9027169149868537
Image 5705, true label: 9, predicted label: 9, accumulative accuracy: 0.9027339642481599
Image 5706, true label: 6, predicted label: 6, accumulative accuracy: 0.9027510075346066
Image 5707, true label: 0, predicted label: 6, accumulative accuracy: 0.9025928521373511
Image 5708, true label: 7, predicted label: 7, accumulative accuracy: 0.9026099141706078
Image 5709, true label: 1, predicted label: 1, accumulative accuracy: 0.9026269702276708
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21335
Image 5710, true label: 2, predicted label: 0, accumulative accuracy: 0.9024689196287865
Image 5711, true label: 0, predicted label: 0, accumulative accuracy: 0.9024859943977591
Image 5712, true label: 8, predicted label: 8, accumulative accuracy: 0.9025030631892176
Image 5713, true label: 2, predicted label: 2, accumulative accuracy: 0.9025201260063003
Image 5714, true label: 2, predicted label: 2, accumulative accuracy: 0.9025371828521435
Image 5715, true label: 2, predicted label: 2, accumulative accuracy: 0.9025542337298811
Image 5716, true label: 7, predicted label: 7, accumulative accuracy: 0.9025712786426447
Image 5717, true label: 8, predicted label: 8, accumulative accuracy: 0.9025883175935642
Image 5718, true label: 0, predicted label: 0, accumulative accuracy: 0.9026053505857667
Image 5719, true label: 2, predicted label: 2, accumulative accuracy: 0.9026223776223776
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21338
Image 5720, true label: 4, predicted label: 4, accumulative accuracy: 0.9026393987065199
Image 5721, true label: 4, predicted label: 6, accumulative accuracy: 0.9024816497728068
Image 5722, true label: 9, predicted label: 9, accumulative accuracy: 0.9024986894985148
Image 5723, true label: 7, predicted label: 7, accumulative accuracy: 0.9025157232704403
Image 5724, true label: 3, predicted label: 3, accumulative accuracy: 0.9025327510917031
Image 5725, true label: 2, predicted label: 2, accumulative accuracy: 0.9025497729654209
Image 5726, true label: 5, predicted label: 5, accumulative accuracy: 0.9025667888947093
Image 5727, true label: 4, predicted label: 4, accumulative accuracy: 0.9025837988826816
Image 5728, true label: 5, predicted label: 5, accumulative accuracy: 0.9026008029324489
Image 5729, true label: 1, predicted label: 1, accumulative accuracy: 0.9026178010471204
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 5730, true label: 9, predicted label: 9, accumulative accuracy: 0.9026347932298028
Image 5731, true label: 5, predicted label: 5, accumulative accuracy: 0.9026517794836009
Image 5732, true label: 0, predicted label: 0, accumulative accuracy: 0.902668759811617
Image 5733, true label: 5, predicted label: 5, accumulative accuracy: 0.9026857342169515
Image 5734, true label: 2, predicted label: 2, accumulative accuracy: 0.9027027027027027
Image 5735, true label: 4, predicted label: 4, accumulative accuracy: 0.9027196652719666
Image 5736, true label: 1, predicted label: 1, accumulative accuracy: 0.9027366219278369
Image 5737, true label: 7, predicted label: 7, accumulative accuracy: 0.9027535726734054
Image 5738, true label: 9, predicted label: 9, accumulative accuracy: 0.9027705175117616
Image 5739, true label: 0, predicted label: 0, accumulative accuracy: 0.902787456445993
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21329
Image 5740, true label: 3, predicted label: 3, accumulative accuracy: 0.9028043894791848
Image 5741, true label: 3, predicted label: 3, accumulative accuracy: 0.9028213166144201
Image 5742, true label: 4, predicted label: 4, accumulative accuracy: 0.9028382378547797
Image 5743, true label: 9, predicted label: 9, accumulative accuracy: 0.9028551532033426
Image 5744, true label: 1, predicted label: 1, accumulative accuracy: 0.9028720626631854
Image 5745, true label: 0, predicted label: 0, accumulative accuracy: 0.9028889662373826
Image 5746, true label: 1, predicted label: 1, accumulative accuracy: 0.9029058639290064
Image 5747, true label: 9, predicted label: 9, accumulative accuracy: 0.9029227557411273
Image 5748, true label: 5, predicted label: 5, accumulative accuracy: 0.9029396416768134
Image 5749, true label: 6, predicted label: 6, accumulative accuracy: 0.9029565217391304
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21338
Image 5750, true label: 8, predicted label: 8, accumulative accuracy: 0.9029733959311425
Image 5751, true label: 2, predicted label: 2, accumulative accuracy: 0.902990264255911
Image 5752, true label: 2, predicted label: 2, accumulative accuracy: 0.9030071267164957
Image 5753, true label: 1, predicted label: 1, accumulative accuracy: 0.9030239833159541
Image 5754, true label: 4, predicted label: 4, accumulative accuracy: 0.9030408340573415
Image 5755, true label: 0, predicted label: 0, accumulative accuracy: 0.9030576789437109
Image 5756, true label: 6, predicted label: 6, accumulative accuracy: 0.9030745179781136
Image 5757, true label: 7, predicted label: 7, accumulative accuracy: 0.9030913511635985
Image 5758, true label: 9, predicted label: 9, accumulative accuracy: 0.9031081785032123
Image 5759, true label: 0, predicted label: 0, accumulative accuracy: 0.903125
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21345
Image 5760, true label: 1, predicted label: 1, accumulative accuracy: 0.903141815657004
Image 5761, true label: 1, predicted label: 1, accumulative accuracy: 0.9031586254772649
Image 5762, true label: 4, predicted label: 4, accumulative accuracy: 0.9031754294638209
Image 5763, true label: 3, predicted label: 3, accumulative accuracy: 0.9031922276197085
Image 5764, true label: 6, predicted label: 6, accumulative accuracy: 0.9032090199479619
Image 5765, true label: 9, predicted label: 9, accumulative accuracy: 0.9032258064516129
Image 5766, true label: 8, predicted label: 8, accumulative accuracy: 0.9032425871336917
Image 5767, true label: 1, predicted label: 1, accumulative accuracy: 0.9032593619972261
Image 5768, true label: 3, predicted label: 3, accumulative accuracy: 0.9032761310452418
Image 5769, true label: 7, predicted label: 7, accumulative accuracy: 0.9032928942807625
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21336
Image 5770, true label: 3, predicted label: 3, accumulative accuracy: 0.9033096517068099
Image 5771, true label: 9, predicted label: 9, accumulative accuracy: 0.9033264033264033
Image 5772, true label: 9, predicted label: 9, accumulative accuracy: 0.9033431491425602
Image 5773, true label: 5, predicted label: 5, accumulative accuracy: 0.9033598891582958
Image 5774, true label: 4, predicted label: 4, accumulative accuracy: 0.9033766233766234
Image 5775, true label: 2, predicted label: 2, accumulative accuracy: 0.903393351800554
Image 5776, true label: 3, predicted label: 3, accumulative accuracy: 0.9034100744330967
Image 5777, true label: 6, predicted label: 6, accumulative accuracy: 0.9034267912772586
Image 5778, true label: 8, predicted label: 8, accumulative accuracy: 0.9034435023360443
Image 5779, true label: 8, predicted label: 8, accumulative accuracy: 0.9034602076124567
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21334
Image 5780, true label: 5, predicted label: 5, accumulative accuracy: 0.9034769071094966
Image 5781, true label: 5, predicted label: 5, accumulative accuracy: 0.9034936008301626
Image 5782, true label: 1, predicted label: 1, accumulative accuracy: 0.9035102887774511
Image 5783, true label: 8, predicted label: 8, accumulative accuracy: 0.9035269709543569
Image 5784, true label: 8, predicted label: 8, accumulative accuracy: 0.903543647363872
Image 5785, true label: 5, predicted label: 5, accumulative accuracy: 0.9035603180089872
Image 5786, true label: 7, predicted label: 5, accumulative accuracy: 0.9034041817867634
Image 5787, true label: 9, predicted label: 9, accumulative accuracy: 0.9034208707671043
Image 5788, true label: 9, predicted label: 9, accumulative accuracy: 0.9034375539816895
Image 5789, true label: 3, predicted label: 3, accumulative accuracy: 0.903454231433506
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21334
Image 5790, true label: 4, predicted label: 4, accumulative accuracy: 0.9034709031255397
Image 5791, true label: 4, predicted label: 4, accumulative accuracy: 0.9034875690607734
Image 5792, true label: 2, predicted label: 2, accumulative accuracy: 0.9035042292421889
Image 5793, true label: 7, predicted label: 7, accumulative accuracy: 0.903520883672765
Image 5794, true label: 9, predicted label: 9, accumulative accuracy: 0.9035375323554788
Image 5795, true label: 6, predicted label: 4, accumulative accuracy: 0.9033816425120773
Image 5796, true label: 6, predicted label: 6, accumulative accuracy: 0.9033983094704158
Image 5797, true label: 7, predicted label: 7, accumulative accuracy: 0.9034149706795447
Image 5798, true label: 5, predicted label: 5, accumulative accuracy: 0.9034316261424383
Image 5799, true label: 4, predicted label: 4, accumulative accuracy: 0.903448275862069
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21344
Image 5800, true label: 7, predicted label: 7, accumulative accuracy: 0.9034649198414066
Image 5801, true label: 6, predicted label: 6, accumulative accuracy: 0.9034815580834195
Image 5802, true label: 1, predicted label: 1, accumulative accuracy: 0.9034981905910736
Image 5803, true label: 4, predicted label: 4, accumulative accuracy: 0.9035148173673329
Image 5804, true label: 2, predicted label: 2, accumulative accuracy: 0.9035314384151594
Image 5805, true label: 2, predicted label: 2, accumulative accuracy: 0.9035480537375129
Image 5806, true label: 6, predicted label: 0, accumulative accuracy: 0.9033924573790253
Image 5807, true label: 9, predicted label: 9, accumulative accuracy: 0.9034090909090909
Image 5808, true label: 0, predicted label: 0, accumulative accuracy: 0.9034257187123429
Image 5809, true label: 0, predicted label: 0, accumulative accuracy: 0.9034423407917384
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21348
Image 5810, true label: 5, predicted label: 5, accumulative accuracy: 0.9034589571502323
Image 5811, true label: 1, predicted label: 1, accumulative accuracy: 0.9034755677907778
Image 5812, true label: 1, predicted label: 1, accumulative accuracy: 0.9034921727163254
Image 5813, true label: 7, predicted label: 7, accumulative accuracy: 0.9035087719298246
Image 5814, true label: 8, predicted label: 8, accumulative accuracy: 0.9035253654342218
Image 5815, true label: 3, predicted label: 3, accumulative accuracy: 0.9035419532324622
Image 5816, true label: 6, predicted label: 6, accumulative accuracy: 0.9035585353274884
Image 5817, true label: 6, predicted label: 6, accumulative accuracy: 0.9035751117222414
Image 5818, true label: 2, predicted label: 2, accumulative accuracy: 0.9035916824196597
Image 5819, true label: 0, predicted label: 0, accumulative accuracy: 0.9036082474226804
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21340
Image 5820, true label: 2, predicted label: 2, accumulative accuracy: 0.9036248067342381
Image 5821, true label: 4, predicted label: 4, accumulative accuracy: 0.9036413603572655
Image 5822, true label: 9, predicted label: 9, accumulative accuracy: 0.9036579082946935
Image 5823, true label: 5, predicted label: 5, accumulative accuracy: 0.9036744505494505
Image 5824, true label: 2, predicted label: 2, accumulative accuracy: 0.9036909871244635
Image 5825, true label: 4, predicted label: 4, accumulative accuracy: 0.903707518022657
Image 5826, true label: 6, predicted label: 4, accumulative accuracy: 0.9035524283507809
Image 5827, true label: 4, predicted label: 4, accumulative accuracy: 0.9035689773507206
Image 5828, true label: 6, predicted label: 6, accumulative accuracy: 0.9035855206724995
Image 5829, true label: 1, predicted label: 1, accumulative accuracy: 0.9036020583190395
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21341
Image 5830, true label: 5, predicted label: 5, accumulative accuracy: 0.9036185902932602
Image 5831, true label: 2, predicted label: 2, accumulative accuracy: 0.9036351165980796
Image 5832, true label: 7, predicted label: 7, accumulative accuracy: 0.9036516372364135
Image 5833, true label: 8, predicted label: 8, accumulative accuracy: 0.9036681522111759
Image 5834, true label: 6, predicted label: 6, accumulative accuracy: 0.9036846615252785
Image 5835, true label: 7, predicted label: 7, accumulative accuracy: 0.9037011651816312
Image 5836, true label: 7, predicted label: 7, accumulative accuracy: 0.9037176631831421
Image 5837, true label: 0, predicted label: 0, accumulative accuracy: 0.9037341555327166
Image 5838, true label: 8, predicted label: 8, accumulative accuracy: 0.9037506422332591
Image 5839, true label: 4, predicted label: 4, accumulative accuracy: 0.9037671232876713
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21336
Image 5840, true label: 3, predicted label: 3, accumulative accuracy: 0.9037835986988529
Image 5841, true label: 6, predicted label: 6, accumulative accuracy: 0.9038000684697022
Image 5842, true label: 9, predicted label: 9, accumulative accuracy: 0.9038165326031148
Image 5843, true label: 1, predicted label: 1, accumulative accuracy: 0.9038329911019849
Image 5844, true label: 2, predicted label: 2, accumulative accuracy: 0.9038494439692044
Image 5845, true label: 1, predicted label: 1, accumulative accuracy: 0.9038658912076634
Image 5846, true label: 7, predicted label: 7, accumulative accuracy: 0.9038823328202497
Image 5847, true label: 4, predicted label: 4, accumulative accuracy: 0.9038987688098495
Image 5848, true label: 3, predicted label: 3, accumulative accuracy: 0.9039151991793469
Image 5849, true label: 4, predicted label: 2, accumulative accuracy: 0.9037606837606837
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 5850, true label: 9, predicted label: 9, accumulative accuracy: 0.9037771321141685
Image 5851, true label: 9, predicted label: 9, accumulative accuracy: 0.9037935748462064
Image 5852, true label: 2, predicted label: 6, accumulative accuracy: 0.9036391594054332
Image 5853, true label: 2, predicted label: 4, accumulative accuracy: 0.9034847967201913
Image 5854, true label: 4, predicted label: 4, accumulative accuracy: 0.9035012809564474
Image 5855, true label: 3, predicted label: 3, accumulative accuracy: 0.9035177595628415
Image 5856, true label: 0, predicted label: 0, accumulative accuracy: 0.9035342325422572
Image 5857, true label: 5, predicted label: 5, accumulative accuracy: 0.903550699897576
Image 5858, true label: 7, predicted label: 7, accumulative accuracy: 0.9035671616316777
Image 5859, true label: 5, predicted label: 5, accumulative accuracy: 0.9035836177474402
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21329
Image 5860, true label: 2, predicted label: 2, accumulative accuracy: 0.9036000682477393
Image 5861, true label: 7, predicted label: 7, accumulative accuracy: 0.9036165131354487
Image 5862, true label: 8, predicted label: 8, accumulative accuracy: 0.9036329524134402
Image 5863, true label: 9, predicted label: 9, accumulative accuracy: 0.9036493860845839
Image 5864, true label: 9, predicted label: 9, accumulative accuracy: 0.9036658141517476
Image 5865, true label: 2, predicted label: 2, accumulative accuracy: 0.9036822366177975
Image 5866, true label: 7, predicted label: 7, accumulative accuracy: 0.9036986534855974
Image 5867, true label: 8, predicted label: 8, accumulative accuracy: 0.9037150647580096
Image 5868, true label: 7, predicted label: 7, accumulative accuracy: 0.903731470437894
Image 5869, true label: 7, predicted label: 7, accumulative accuracy: 0.903747870528109
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21330
Image 5870, true label: 5, predicted label: 5, accumulative accuracy: 0.9037642650315109
Image 5871, true label: 8, predicted label: 8, accumulative accuracy: 0.9037806539509536
Image 5872, true label: 7, predicted label: 7, accumulative accuracy: 0.90379703728929
Image 5873, true label: 6, predicted label: 6, accumulative accuracy: 0.9038134150493701
Image 5874, true label: 6, predicted label: 6, accumulative accuracy: 0.9038297872340425
Image 5875, true label: 9, predicted label: 9, accumulative accuracy: 0.9038461538461539
Image 5876, true label: 0, predicted label: 0, accumulative accuracy: 0.9038625148885486
Image 5877, true label: 1, predicted label: 1, accumulative accuracy: 0.9038788703640694
Image 5878, true label: 8, predicted label: 8, accumulative accuracy: 0.903895220275557
Image 5879, true label: 7, predicted label: 7, accumulative accuracy: 0.9039115646258503
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21335
Image 5880, true label: 5, predicted label: 5, accumulative accuracy: 0.9039279034177861
Image 5881, true label: 4, predicted label: 6, accumulative accuracy: 0.9037742264535872
Image 5882, true label: 5, predicted label: 5, accumulative accuracy: 0.903790583035866
Image 5883, true label: 3, predicted label: 3, accumulative accuracy: 0.9038069340584637
Image 5884, true label: 7, predicted label: 7, accumulative accuracy: 0.9038232795242142
Image 5885, true label: 6, predicted label: 4, accumulative accuracy: 0.9036697247706422
Image 5886, true label: 6, predicted label: 6, accumulative accuracy: 0.9036860879904876
Image 5887, true label: 5, predicted label: 5, accumulative accuracy: 0.903702445652174
Image 5888, true label: 5, predicted label: 5, accumulative accuracy: 0.9037187977585328
Image 5889, true label: 6, predicted label: 6, accumulative accuracy: 0.9037351443123939
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 5890, true label: 9, predicted label: 9, accumulative accuracy: 0.9037514853165847
Image 5891, true label: 9, predicted label: 9, accumulative accuracy: 0.9037678207739308
Image 5892, true label: 1, predicted label: 1, accumulative accuracy: 0.903784150687256
Image 5893, true label: 9, predicted label: 9, accumulative accuracy: 0.9038004750593824
Image 5894, true label: 5, predicted label: 5, accumulative accuracy: 0.9038167938931297
Image 5895, true label: 9, predicted label: 9, accumulative accuracy: 0.9038331071913162
Image 5896, true label: 4, predicted label: 4, accumulative accuracy: 0.9038494149567576
Image 5897, true label: 4, predicted label: 4, accumulative accuracy: 0.9038657171922686
Image 5898, true label: 1, predicted label: 1, accumulative accuracy: 0.9038820139006611
Image 5899, true label: 5, predicted label: 7, accumulative accuracy: 0.903728813559322
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21333
Image 5900, true label: 8, predicted label: 8, accumulative accuracy: 0.9037451279444162
Image 5901, true label: 3, predicted label: 3, accumulative accuracy: 0.9037614368010843
Image 5902, true label: 5, predicted label: 5, accumulative accuracy: 0.9037777401321362
Image 5903, true label: 1, predicted label: 1, accumulative accuracy: 0.9037940379403794
Image 5904, true label: 8, predicted label: 8, accumulative accuracy: 0.9038103302286198
Image 5905, true label: 6, predicted label: 6, accumulative accuracy: 0.9038266169996614
Image 5906, true label: 5, predicted label: 5, accumulative accuracy: 0.903842898256306
Image 5907, true label: 0, predicted label: 0, accumulative accuracy: 0.9038591740013541
Image 5908, true label: 2, predicted label: 2, accumulative accuracy: 0.9038754442376037
Image 5909, true label: 3, predicted label: 3, accumulative accuracy: 0.9038917089678511
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 5910, true label: 7, predicted label: 5, accumulative accuracy: 0.9037387920825579
Image 5911, true label: 1, predicted label: 1, accumulative accuracy: 0.9037550744248986
Image 5912, true label: 1, predicted label: 1, accumulative accuracy: 0.9037713512599357
Image 5913, true label: 1, predicted label: 1, accumulative accuracy: 0.9037876225904633
Image 5914, true label: 8, predicted label: 8, accumulative accuracy: 0.9038038884192731
Image 5915, true label: 7, predicted label: 7, accumulative accuracy: 0.9038201487491548
Image 5916, true label: 5, predicted label: 5, accumulative accuracy: 0.9038364035828967
Image 5917, true label: 6, predicted label: 6, accumulative accuracy: 0.9038526529232849
Image 5918, true label: 3, predicted label: 3, accumulative accuracy: 0.9038688967731036
Image 5919, true label: 4, predicted label: 4, accumulative accuracy: 0.9038851351351351
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21336
Image 5920, true label: 7, predicted label: 7, accumulative accuracy: 0.9039013680121601
Image 5921, true label: 0, predicted label: 0, accumulative accuracy: 0.9039175954069572
Image 5922, true label: 0, predicted label: 0, accumulative accuracy: 0.9039338173223029
Image 5923, true label: 5, predicted label: 5, accumulative accuracy: 0.9039500337609723
Image 5924, true label: 3, predicted label: 3, accumulative accuracy: 0.9039662447257384
Image 5925, true label: 4, predicted label: 4, accumulative accuracy: 0.9039824502193723
Image 5926, true label: 8, predicted label: 8, accumulative accuracy: 0.9039986502446432
Image 5927, true label: 6, predicted label: 6, accumulative accuracy: 0.9040148448043185
Image 5928, true label: 5, predicted label: 5, accumulative accuracy: 0.9040310339011638
Image 5929, true label: 2, predicted label: 2, accumulative accuracy: 0.9040472175379427
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21335
Image 5930, true label: 7, predicted label: 7, accumulative accuracy: 0.904063395717417
Image 5931, true label: 3, predicted label: 3, accumulative accuracy: 0.9040795684423466
Image 5932, true label: 2, predicted label: 2, accumulative accuracy: 0.9040957357154896
Image 5933, true label: 3, predicted label: 3, accumulative accuracy: 0.9041118975396023
Image 5934, true label: 2, predicted label: 2, accumulative accuracy: 0.9041280539174389
Image 5935, true label: 7, predicted label: 7, accumulative accuracy: 0.9041442048517521
Image 5936, true label: 8, predicted label: 8, accumulative accuracy: 0.9041603503452922
Image 5937, true label: 0, predicted label: 0, accumulative accuracy: 0.9041764904008084
Image 5938, true label: 9, predicted label: 7, accumulative accuracy: 0.9040242465061458
Image 5939, true label: 0, predicted label: 6, accumulative accuracy: 0.9038720538720538
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 5940, true label: 9, predicted label: 9, accumulative accuracy: 0.9038882343039892
Image 5941, true label: 5, predicted label: 5, accumulative accuracy: 0.9039044092898014
Image 5942, true label: 8, predicted label: 8, accumulative accuracy: 0.9039205788322396
Image 5943, true label: 0, predicted label: 0, accumulative accuracy: 0.9039367429340511
Image 5944, true label: 7, predicted label: 7, accumulative accuracy: 0.9039529015979815
Image 5945, true label: 3, predicted label: 3, accumulative accuracy: 0.9039690548267743
Image 5946, true label: 9, predicted label: 5, accumulative accuracy: 0.9038170506137548
Image 5947, true label: 0, predicted label: 0, accumulative accuracy: 0.9038332212508406
Image 5948, true label: 9, predicted label: 9, accumulative accuracy: 0.9038493864515045
Image 5949, true label: 7, predicted label: 7, accumulative accuracy: 0.9038655462184874
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21326
Image 5950, true label: 3, predicted label: 3, accumulative accuracy: 0.9038817005545287
Image 5951, true label: 0, predicted label: 0, accumulative accuracy: 0.9038978494623656
Image 5952, true label: 6, predicted label: 6, accumulative accuracy: 0.9039139929447337
Image 5953, true label: 5, predicted label: 5, accumulative accuracy: 0.9039301310043668
Image 5954, true label: 7, predicted label: 7, accumulative accuracy: 0.9039462636439967
Image 5955, true label: 8, predicted label: 8, accumulative accuracy: 0.9039623908663532
Image 5956, true label: 2, predicted label: 2, accumulative accuracy: 0.9039785126741648
Image 5957, true label: 3, predicted label: 3, accumulative accuracy: 0.9039946290701578
Image 5958, true label: 1, predicted label: 1, accumulative accuracy: 0.9040107400570565
Image 5959, true label: 9, predicted label: 9, accumulative accuracy: 0.9040268456375838
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21333
Image 5960, true label: 0, predicted label: 0, accumulative accuracy: 0.9040429458144607
Image 5961, true label: 2, predicted label: 2, accumulative accuracy: 0.9040590405904059
Image 5962, true label: 9, predicted label: 9, accumulative accuracy: 0.9040751299681369
Image 5963, true label: 1, predicted label: 1, accumulative accuracy: 0.9040912139503688
Image 5964, true label: 3, predicted label: 3, accumulative accuracy: 0.9041072925398156
Image 5965, true label: 4, predicted label: 4, accumulative accuracy: 0.9041233657391887
Image 5966, true label: 0, predicted label: 2, accumulative accuracy: 0.9039718451483157
Image 5967, true label: 3, predicted label: 3, accumulative accuracy: 0.9039879356568364
Image 5968, true label: 0, predicted label: 3, accumulative accuracy: 0.9038364885240409
Image 5969, true label: 6, predicted label: 6, accumulative accuracy: 0.9038525963149079
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 5970, true label: 2, predicted label: 2, accumulative accuracy: 0.9038686987104337
Image 5971, true label: 3, predicted label: 4, accumulative accuracy: 0.9037173476222371
Image 5972, true label: 8, predicted label: 8, accumulative accuracy: 0.9037334672693789
Image 5973, true label: 6, predicted label: 6, accumulative accuracy: 0.9037495815199197
Image 5974, true label: 2, predicted label: 4, accumulative accuracy: 0.9035983263598326
Image 5975, true label: 9, predicted label: 9, accumulative accuracy: 0.9036144578313253
Image 5976, true label: 5, predicted label: 5, accumulative accuracy: 0.9036305839049691
Image 5977, true label: 6, predicted label: 0, accumulative accuracy: 0.9034794245567079
Image 5978, true label: 1, predicted label: 1, accumulative accuracy: 0.9034955678207058
Image 5979, true label: 8, predicted label: 8, accumulative accuracy: 0.9035117056856188
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21347
Image 5980, true label: 2, predicted label: 2, accumulative accuracy: 0.9035278381541548
Image 5981, true label: 4, predicted label: 4, accumulative accuracy: 0.9035439652290204
Image 5982, true label: 1, predicted label: 1, accumulative accuracy: 0.9035600869129199
Image 5983, true label: 6, predicted label: 6, accumulative accuracy: 0.9035762032085561
Image 5984, true label: 2, predicted label: 2, accumulative accuracy: 0.90359231411863
Image 5985, true label: 9, predicted label: 9, accumulative accuracy: 0.9036084196458403
Image 5986, true label: 4, predicted label: 4, accumulative accuracy: 0.9036245197928846
Image 5987, true label: 6, predicted label: 3, accumulative accuracy: 0.9034736138944556
Image 5988, true label: 7, predicted label: 7, accumulative accuracy: 0.9034897311738187
Image 5989, true label: 9, predicted label: 9, accumulative accuracy: 0.9035058430717863
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 5990, true label: 6, predicted label: 6, accumulative accuracy: 0.9035219495910533
Image 5991, true label: 3, predicted label: 3, accumulative accuracy: 0.9035380507343124
Image 5992, true label: 5, predicted label: 5, accumulative accuracy: 0.9035541465042549
Image 5993, true label: 4, predicted label: 4, accumulative accuracy: 0.9035702369035702
Image 5994, true label: 5, predicted label: 5, accumulative accuracy: 0.9035863219349458
Image 5995, true label: 9, predicted label: 9, accumulative accuracy: 0.9036024016010674
Image 5996, true label: 8, predicted label: 8, accumulative accuracy: 0.903618475904619
Image 5997, true label: 5, predicted label: 5, accumulative accuracy: 0.9036345448482828
Image 5998, true label: 3, predicted label: 3, accumulative accuracy: 0.9036506084347391
Image 5999, true label: 0, predicted label: 0, accumulative accuracy: 0.9036666666666666
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21331
