Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Image 4477, true label: 0, predicted label: 0, accumulative accuracy: 0.8052702099151406
Image 4478, true label: 1, predicted label: 1, accumulative accuracy: 0.8053136860906452
Image 4479, true label: 1, predicted label: 0, accumulative accuracy: 0.8051339285714286
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988314
Image 4480, true label: 0, predicted label: 1, accumulative accuracy: 0.8049542512831958
Image 4481, true label: 1, predicted label: 1, accumulative accuracy: 0.8049977688531905
Image 4482, true label: 1, predicted label: 1, accumulative accuracy: 0.8050412670086995
Image 4483, true label: 0, predicted label: 0, accumulative accuracy: 0.8050847457627118
Image 4484, true label: 0, predicted label: 0, accumulative accuracy: 0.8051282051282052
Image 4485, true label: 1, predicted label: 1, accumulative accuracy: 0.8051716451181453
Image 4486, true label: 0, predicted label: 0, accumulative accuracy: 0.805215065745487
Image 4487, true label: 1, predicted label: 1, accumulative accuracy: 0.8052584670231729
Image 4488, true label: 0, predicted label: 0, accumulative accuracy: 0.8053018489641346
Image 4489, true label: 0, predicted label: 0, accumulative accuracy: 0.8053452115812918
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988146
Image 4490, true label: 0, predicted label: 0, accumulative accuracy: 0.8053885548875529
Image 4491, true label: 1, predicted label: 1, accumulative accuracy: 0.8054318788958148
Image 4492, true label: 0, predicted label: 0, accumulative accuracy: 0.8054751836189629
Image 4493, true label: 1, predicted label: 0, accumulative accuracy: 0.8052959501557633
Image 4494, true label: 0, predicted label: 0, accumulative accuracy: 0.8053392658509455
Image 4495, true label: 0, predicted label: 0, accumulative accuracy: 0.8053825622775801
Image 4496, true label: 0, predicted label: 0, accumulative accuracy: 0.8054258394485212
Image 4497, true label: 0, predicted label: 0, accumulative accuracy: 0.8054690973766119
Image 4498, true label: 0, predicted label: 1, accumulative accuracy: 0.8052900644587686
Image 4499, true label: 0, predicted label: 0, accumulative accuracy: 0.8053333333333333
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988238
Image 4500, true label: 0, predicted label: 0, accumulative accuracy: 0.8053765829815597
Image 4501, true label: 0, predicted label: 0, accumulative accuracy: 0.8054198134162595
Image 4502, true label: 0, predicted label: 0, accumulative accuracy: 0.8054630246502332
Image 4503, true label: 1, predicted label: 1, accumulative accuracy: 0.80550621669627
Image 4504, true label: 0, predicted label: 0, accumulative accuracy: 0.8055493895671476
Image 4505, true label: 1, predicted label: 1, accumulative accuracy: 0.8055925432756325
Image 4506, true label: 0, predicted label: 0, accumulative accuracy: 0.8056356778344796
Image 4507, true label: 1, predicted label: 1, accumulative accuracy: 0.805678793256433
Image 4508, true label: 0, predicted label: 1, accumulative accuracy: 0.8055001108893325
Image 4509, true label: 1, predicted label: 1, accumulative accuracy: 0.8055432372505543
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988365
Image 4510, true label: 0, predicted label: 0, accumulative accuracy: 0.8055863444912437
Image 4511, true label: 0, predicted label: 0, accumulative accuracy: 0.8056294326241135
Image 4512, true label: 1, predicted label: 1, accumulative accuracy: 0.8056725016618658
Image 4513, true label: 0, predicted label: 0, accumulative accuracy: 0.805715551617191
Image 4514, true label: 1, predicted label: 0, accumulative accuracy: 0.8055370985603544
Image 4515, true label: 1, predicted label: 1, accumulative accuracy: 0.8055801594331267
Image 4516, true label: 0, predicted label: 0, accumulative accuracy: 0.8056232012397609
Image 4517, true label: 0, predicted label: 0, accumulative accuracy: 0.8056662239929172
Image 4518, true label: 1, predicted label: 1, accumulative accuracy: 0.8057092277052446
Image 4519, true label: 1, predicted label: 1, accumulative accuracy: 0.8057522123893806
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988181
Image 4520, true label: 1, predicted label: 1, accumulative accuracy: 0.8057951780579518
Image 4521, true label: 1, predicted label: 0, accumulative accuracy: 0.8056169836355594
Image 4522, true label: 0, predicted label: 0, accumulative accuracy: 0.8056599602034048
Image 4523, true label: 0, predicted label: 0, accumulative accuracy: 0.8057029177718833
Image 4524, true label: 1, predicted label: 1, accumulative accuracy: 0.8057458563535912
Image 4525, true label: 0, predicted label: 0, accumulative accuracy: 0.8057887759611135
Image 4526, true label: 1, predicted label: 1, accumulative accuracy: 0.8058316766070245
Image 4527, true label: 1, predicted label: 1, accumulative accuracy: 0.8058745583038869
Image 4528, true label: 1, predicted label: 1, accumulative accuracy: 0.8059174210642526
Image 4529, true label: 0, predicted label: 0, accumulative accuracy: 0.8059602649006623
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988455
Image 4530, true label: 0, predicted label: 0, accumulative accuracy: 0.8060030898256455
Image 4531, true label: 0, predicted label: 0, accumulative accuracy: 0.806045895851721
Image 4532, true label: 0, predicted label: 1, accumulative accuracy: 0.8058680785351864
Image 4533, true label: 0, predicted label: 0, accumulative accuracy: 0.8059108954565505
Image 4534, true label: 1, predicted label: 0, accumulative accuracy: 0.8057331863285557
Image 4535, true label: 1, predicted label: 0, accumulative accuracy: 0.8055555555555556
Image 4536, true label: 0, predicted label: 0, accumulative accuracy: 0.8055984130482697
Image 4537, true label: 1, predicted label: 1, accumulative accuracy: 0.8056412516527105
Image 4538, true label: 0, predicted label: 0, accumulative accuracy: 0.8056840713813616
Image 4539, true label: 0, predicted label: 0, accumulative accuracy: 0.805726872246696
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988274
Image 4540, true label: 1, predicted label: 1, accumulative accuracy: 0.805769654261176
Image 4541, true label: 1, predicted label: 0, accumulative accuracy: 0.8055922501100836
Image 4542, true label: 1, predicted label: 1, accumulative accuracy: 0.8056350429231786
Image 4543, true label: 1, predicted label: 1, accumulative accuracy: 0.8056778169014085
Image 4544, true label: 0, predicted label: 0, accumulative accuracy: 0.8057205720572057
Image 4545, true label: 1, predicted label: 1, accumulative accuracy: 0.8057633084029916
Image 4546, true label: 1, predicted label: 1, accumulative accuracy: 0.8058060259511766
Image 4547, true label: 0, predicted label: 0, accumulative accuracy: 0.80584872471416
Image 4548, true label: 1, predicted label: 1, accumulative accuracy: 0.8058914047043306
Image 4549, true label: 0, predicted label: 0, accumulative accuracy: 0.8059340659340659
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988392
Image 4550, true label: 1, predicted label: 1, accumulative accuracy: 0.8059767084157328
Image 4551, true label: 0, predicted label: 0, accumulative accuracy: 0.8060193321616872
Image 4552, true label: 1, predicted label: 1, accumulative accuracy: 0.8060619371842741
Image 4553, true label: 1, predicted label: 1, accumulative accuracy: 0.8061045234958278
Image 4554, true label: 0, predicted label: 0, accumulative accuracy: 0.8061470911086718
Image 4555, true label: 1, predicted label: 0, accumulative accuracy: 0.8059701492537313
Image 4556, true label: 1, predicted label: 1, accumulative accuracy: 0.8060127276717138
Image 4557, true label: 0, predicted label: 0, accumulative accuracy: 0.8060552874067574
Image 4558, true label: 0, predicted label: 0, accumulative accuracy: 0.806097828471156
Image 4559, true label: 0, predicted label: 0, accumulative accuracy: 0.8061403508771929
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988337
Image 4560, true label: 0, predicted label: 1, accumulative accuracy: 0.8059636044727033
Image 4561, true label: 0, predicted label: 0, accumulative accuracy: 0.8060061376589215
Image 4562, true label: 0, predicted label: 0, accumulative accuracy: 0.8060486522024983
Image 4563, true label: 1, predicted label: 1, accumulative accuracy: 0.8060911481156879
Image 4564, true label: 1, predicted label: 1, accumulative accuracy: 0.8061336254107339
Image 4565, true label: 0, predicted label: 1, accumulative accuracy: 0.8059570740254052
Image 4566, true label: 1, predicted label: 1, accumulative accuracy: 0.8059995620757608
Image 4567, true label: 1, predicted label: 1, accumulative accuracy: 0.8060420315236427
Image 4568, true label: 0, predicted label: 0, accumulative accuracy: 0.8060844823812651
Image 4569, true label: 0, predicted label: 0, accumulative accuracy: 0.8061269146608315
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988425
Image 4570, true label: 1, predicted label: 1, accumulative accuracy: 0.8061693283745351
Image 4571, true label: 0, predicted label: 0, accumulative accuracy: 0.8062117235345582
Image 4572, true label: 1, predicted label: 1, accumulative accuracy: 0.8062541001530724
Image 4573, true label: 0, predicted label: 0, accumulative accuracy: 0.8062964582422387
Image 4574, true label: 0, predicted label: 0, accumulative accuracy: 0.8063387978142077
Image 4575, true label: 0, predicted label: 0, accumulative accuracy: 0.8063811188811189
Image 4576, true label: 1, predicted label: 1, accumulative accuracy: 0.8064234214551016
Image 4577, true label: 0, predicted label: 1, accumulative accuracy: 0.8062472695500218
Image 4578, true label: 1, predicted label: 1, accumulative accuracy: 0.8062895828783577
Image 4579, true label: 0, predicted label: 0, accumulative accuracy: 0.8063318777292576
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988273
Image 4580, true label: 0, predicted label: 0, accumulative accuracy: 0.806374154114822
Image 4581, true label: 1, predicted label: 1, accumulative accuracy: 0.806416412047141
Image 4582, true label: 0, predicted label: 0, accumulative accuracy: 0.8064586515382937
Image 4583, true label: 1, predicted label: 0, accumulative accuracy: 0.806282722513089
Image 4584, true label: 0, predicted label: 0, accumulative accuracy: 0.8063249727371865
Image 4585, true label: 1, predicted label: 1, accumulative accuracy: 0.806367204535543
Image 4586, true label: 1, predicted label: 1, accumulative accuracy: 0.8064094179202093
Image 4587, true label: 1, predicted label: 0, accumulative accuracy: 0.8062336530078466
Image 4588, true label: 0, predicted label: 0, accumulative accuracy: 0.8062758770974069
Image 4589, true label: 0, predicted label: 0, accumulative accuracy: 0.806318082788671
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988288
Image 4590, true label: 0, predicted label: 1, accumulative accuracy: 0.8061424526247005
Image 4591, true label: 0, predicted label: 0, accumulative accuracy: 0.806184668989547
Image 4592, true label: 1, predicted label: 1, accumulative accuracy: 0.8062268669714784
Image 4593, true label: 0, predicted label: 0, accumulative accuracy: 0.8062690465824989
Image 4594, true label: 1, predicted label: 1, accumulative accuracy: 0.8063112078346029
Image 4595, true label: 1, predicted label: 1, accumulative accuracy: 0.8063533507397738
Image 4596, true label: 0, predicted label: 0, accumulative accuracy: 0.8063954753099848
Image 4597, true label: 1, predicted label: 1, accumulative accuracy: 0.8064375815571988
Image 4598, true label: 0, predicted label: 0, accumulative accuracy: 0.8064796694933681
Image 4599, true label: 1, predicted label: 0, accumulative accuracy: 0.806304347826087
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988246
Image 4600, true label: 0, predicted label: 1, accumulative accuracy: 0.8061291023690502
Image 4601, true label: 1, predicted label: 1, accumulative accuracy: 0.8061712299000434
Image 4602, true label: 1, predicted label: 1, accumulative accuracy: 0.8062133391266565
Image 4603, true label: 0, predicted label: 0, accumulative accuracy: 0.8062554300608167
Image 4604, true label: 1, predicted label: 1, accumulative accuracy: 0.8062975027144408
Image 4605, true label: 0, predicted label: 0, accumulative accuracy: 0.8063395570994355
Image 4606, true label: 1, predicted label: 0, accumulative accuracy: 0.8061645322335577
Image 4607, true label: 1, predicted label: 1, accumulative accuracy: 0.8062065972222222
Image 4608, true label: 0, predicted label: 0, accumulative accuracy: 0.8062486439574745
Image 4609, true label: 0, predicted label: 0, accumulative accuracy: 0.806290672451193
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988209
Image 4610, true label: 0, predicted label: 0, accumulative accuracy: 0.8063326827152462
Image 4611, true label: 0, predicted label: 0, accumulative accuracy: 0.8063746747614917
Image 4612, true label: 1, predicted label: 1, accumulative accuracy: 0.8064166486017775
Image 4613, true label: 0, predicted label: 1, accumulative accuracy: 0.8062418725617685
Image 4614, true label: 0, predicted label: 0, accumulative accuracy: 0.8062838569880824
Image 4615, true label: 0, predicted label: 0, accumulative accuracy: 0.8063258232235702
Image 4616, true label: 1, predicted label: 1, accumulative accuracy: 0.806367771280052
Image 4617, true label: 0, predicted label: 0, accumulative accuracy: 0.8064097011693374
Image 4618, true label: 1, predicted label: 1, accumulative accuracy: 0.8064516129032258
Image 4619, true label: 0, predicted label: 1, accumulative accuracy: 0.8062770562770563
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988152
Image 4620, true label: 0, predicted label: 0, accumulative accuracy: 0.8063189785760658
Image 4621, true label: 0, predicted label: 0, accumulative accuracy: 0.8063608827347468
Image 4622, true label: 1, predicted label: 0, accumulative accuracy: 0.8061864590093013
Image 4623, true label: 1, predicted label: 1, accumulative accuracy: 0.8062283737024222
Image 4624, true label: 1, predicted label: 1, accumulative accuracy: 0.8062702702702703
Image 4625, true label: 1, predicted label: 1, accumulative accuracy: 0.8063121487246001
Image 4626, true label: 0, predicted label: 0, accumulative accuracy: 0.8063540090771558
Image 4627, true label: 1, predicted label: 1, accumulative accuracy: 0.8063958513396715
Image 4628, true label: 0, predicted label: 0, accumulative accuracy: 0.8064376755238712
Image 4629, true label: 0, predicted label: 1, accumulative accuracy: 0.8062634989200864
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988469
Image 4630, true label: 0, predicted label: 1, accumulative accuracy: 0.8060893975383286
Image 4631, true label: 0, predicted label: 0, accumulative accuracy: 0.8061312607944733
Image 4632, true label: 1, predicted label: 0, accumulative accuracy: 0.8059572631124541
Image 4633, true label: 1, predicted label: 1, accumulative accuracy: 0.8059991368148468
Image 4634, true label: 1, predicted label: 1, accumulative accuracy: 0.8060409924487595
Image 4635, true label: 0, predicted label: 0, accumulative accuracy: 0.8060828300258844
Image 4636, true label: 1, predicted label: 1, accumulative accuracy: 0.8061246495579039
Image 4637, true label: 1, predicted label: 1, accumulative accuracy: 0.8061664510564899
Image 4638, true label: 1, predicted label: 0, accumulative accuracy: 0.8059926708342315
Image 4639, true label: 1, predicted label: 1, accumulative accuracy: 0.8060344827586207
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988211
Image 4640, true label: 0, predicted label: 0, accumulative accuracy: 0.806076276664512
Image 4641, true label: 1, predicted label: 1, accumulative accuracy: 0.8061180525635502
Image 4642, true label: 1, predicted label: 1, accumulative accuracy: 0.8061598104673703
Image 4643, true label: 0, predicted label: 1, accumulative accuracy: 0.8059862187769165
Image 4644, true label: 0, predicted label: 0, accumulative accuracy: 0.8060279870828848
Image 4645, true label: 0, predicted label: 0, accumulative accuracy: 0.8060697374085235
Image 4646, true label: 0, predicted label: 0, accumulative accuracy: 0.80611146976544
Image 4647, true label: 0, predicted label: 0, accumulative accuracy: 0.8061531841652324
Image 4648, true label: 1, predicted label: 0, accumulative accuracy: 0.805979780597978
Image 4649, true label: 1, predicted label: 1, accumulative accuracy: 0.8060215053763441
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988165
Image 4650, true label: 0, predicted label: 0, accumulative accuracy: 0.8060632122124274
Image 4651, true label: 0, predicted label: 0, accumulative accuracy: 0.8061049011177988
Image 4652, true label: 1, predicted label: 1, accumulative accuracy: 0.806146572104019
Image 4653, true label: 1, predicted label: 1, accumulative accuracy: 0.8061882251826386
Image 4654, true label: 1, predicted label: 1, accumulative accuracy: 0.8062298603651987
Image 4655, true label: 1, predicted label: 1, accumulative accuracy: 0.8062714776632303
Image 4656, true label: 1, predicted label: 1, accumulative accuracy: 0.8063130770882543
Image 4657, true label: 0, predicted label: 0, accumulative accuracy: 0.8063546586517819
Image 4658, true label: 1, predicted label: 1, accumulative accuracy: 0.8063962223653145
Image 4659, true label: 0, predicted label: 0, accumulative accuracy: 0.8064377682403433
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988403
Image 4660, true label: 1, predicted label: 1, accumulative accuracy: 0.8064792962883501
Image 4661, true label: 0, predicted label: 0, accumulative accuracy: 0.8065208065208065
Image 4662, true label: 1, predicted label: 1, accumulative accuracy: 0.8065622989491743
Image 4663, true label: 1, predicted label: 0, accumulative accuracy: 0.8063893653516295
Image 4664, true label: 0, predicted label: 0, accumulative accuracy: 0.8064308681672026
Image 4665, true label: 1, predicted label: 1, accumulative accuracy: 0.8064723531933133
Image 4666, true label: 0, predicted label: 0, accumulative accuracy: 0.8065138204413971
Image 4667, true label: 1, predicted label: 0, accumulative accuracy: 0.8063410454155956
Image 4668, true label: 1, predicted label: 1, accumulative accuracy: 0.8063825230242022
Image 4669, true label: 1, predicted label: 1, accumulative accuracy: 0.806423982869379
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988252
Image 4670, true label: 1, predicted label: 0, accumulative accuracy: 0.8062513380432456
Image 4671, true label: 0, predicted label: 0, accumulative accuracy: 0.806292808219178
Image 4672, true label: 1, predicted label: 0, accumulative accuracy: 0.8061202653541623
Image 4673, true label: 0, predicted label: 0, accumulative accuracy: 0.8061617458279846
Image 4674, true label: 1, predicted label: 0, accumulative accuracy: 0.8059893048128343
Image 4675, true label: 0, predicted label: 0, accumulative accuracy: 0.8060307955517536
Image 4676, true label: 1, predicted label: 1, accumulative accuracy: 0.8060722685482147
Image 4677, true label: 1, predicted label: 1, accumulative accuracy: 0.8061137238135956
Image 4678, true label: 0, predicted label: 0, accumulative accuracy: 0.8061551613592648
Image 4679, true label: 0, predicted label: 0, accumulative accuracy: 0.8061965811965812
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988275
Image 4680, true label: 1, predicted label: 0, accumulative accuracy: 0.8060243537705618
Image 4681, true label: 1, predicted label: 0, accumulative accuracy: 0.8058521999145665
Image 4682, true label: 1, predicted label: 1, accumulative accuracy: 0.8058936579115952
Image 4683, true label: 0, predicted label: 1, accumulative accuracy: 0.8057216054654142
Image 4684, true label: 0, predicted label: 1, accumulative accuracy: 0.8055496264674493
Image 4685, true label: 1, predicted label: 1, accumulative accuracy: 0.805591122492531
Image 4686, true label: 1, predicted label: 1, accumulative accuracy: 0.8056326008107532
Image 4687, true label: 1, predicted label: 0, accumulative accuracy: 0.8054607508532423
Image 4688, true label: 1, predicted label: 1, accumulative accuracy: 0.8055022392834293
Image 4689, true label: 0, predicted label: 0, accumulative accuracy: 0.805543710021322
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988210
Image 4690, true label: 0, predicted label: 0, accumulative accuracy: 0.8055851630782349
Image 4691, true label: 0, predicted label: 0, accumulative accuracy: 0.8056265984654731
Image 4692, true label: 0, predicted label: 0, accumulative accuracy: 0.805668016194332
Image 4693, true label: 1, predicted label: 1, accumulative accuracy: 0.8057094162760972
Image 4694, true label: 0, predicted label: 0, accumulative accuracy: 0.8057507987220447
Image 4695, true label: 0, predicted label: 1, accumulative accuracy: 0.8055792163543442
Image 4696, true label: 1, predicted label: 1, accumulative accuracy: 0.8056206088992974
Image 4697, true label: 0, predicted label: 1, accumulative accuracy: 0.8054491272882077
Image 4698, true label: 1, predicted label: 0, accumulative accuracy: 0.8052777186635455
Image 4699, true label: 0, predicted label: 0, accumulative accuracy: 0.8053191489361702
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988344
Image 4700, true label: 1, predicted label: 1, accumulative accuracy: 0.805360561582642
Image 4701, true label: 0, predicted label: 0, accumulative accuracy: 0.8054019566142068
Image 4702, true label: 1, predicted label: 1, accumulative accuracy: 0.8054433340421008
Image 4703, true label: 1, predicted label: 1, accumulative accuracy: 0.8054846938775511
Image 4704, true label: 0, predicted label: 0, accumulative accuracy: 0.8055260361317748
Image 4705, true label: 0, predicted label: 0, accumulative accuracy: 0.8055673608159796
Image 4706, true label: 1, predicted label: 1, accumulative accuracy: 0.8056086679413639
Image 4707, true label: 1, predicted label: 0, accumulative accuracy: 0.8054375531011045
Image 4708, true label: 1, predicted label: 1, accumulative accuracy: 0.8054788702484604
Image 4709, true label: 0, predicted label: 0, accumulative accuracy: 0.8055201698513801
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 987975
Image 4710, true label: 1, predicted label: 1, accumulative accuracy: 0.8055614519210359
Image 4711, true label: 1, predicted label: 1, accumulative accuracy: 0.8056027164685908
Image 4712, true label: 1, predicted label: 0, accumulative accuracy: 0.8054317844260556
Image 4713, true label: 1, predicted label: 1, accumulative accuracy: 0.8054730589732711
Image 4714, true label: 1, predicted label: 1, accumulative accuracy: 0.8055143160127254
Image 4715, true label: 0, predicted label: 0, accumulative accuracy: 0.8055555555555556
Image 4716, true label: 1, predicted label: 1, accumulative accuracy: 0.8055967776128895
Image 4717, true label: 0, predicted label: 0, accumulative accuracy: 0.8056379821958457
Image 4718, true label: 1, predicted label: 1, accumulative accuracy: 0.805679169315533
Image 4719, true label: 0, predicted label: 0, accumulative accuracy: 0.8057203389830508
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988437
Image 4720, true label: 1, predicted label: 1, accumulative accuracy: 0.8057614912094895
Image 4721, true label: 0, predicted label: 0, accumulative accuracy: 0.8058026260059297
Image 4722, true label: 0, predicted label: 0, accumulative accuracy: 0.8058437433834428
Image 4723, true label: 1, predicted label: 0, accumulative accuracy: 0.8056731583403896
Image 4724, true label: 1, predicted label: 1, accumulative accuracy: 0.8057142857142857
Image 4725, true label: 1, predicted label: 0, accumulative accuracy: 0.8055438002539145
Image 4726, true label: 0, predicted label: 0, accumulative accuracy: 0.8055849375925535
Image 4727, true label: 0, predicted label: 1, accumulative accuracy: 0.805414551607445
Image 4728, true label: 0, predicted label: 0, accumulative accuracy: 0.8054556988792556
Image 4729, true label: 0, predicted label: 0, accumulative accuracy: 0.8054968287526427
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988220
Image 4730, true label: 1, predicted label: 0, accumulative accuracy: 0.8053265694356373
Image 4731, true label: 1, predicted label: 0, accumulative accuracy: 0.805156382079459
Image 4732, true label: 0, predicted label: 0, accumulative accuracy: 0.8051975491231776
Image 4733, true label: 1, predicted label: 1, accumulative accuracy: 0.8052386987748205
Image 4734, true label: 1, predicted label: 0, accumulative accuracy: 0.8050686378035903
Image 4735, true label: 1, predicted label: 1, accumulative accuracy: 0.8051097972972973
Image 4736, true label: 0, predicted label: 1, accumulative accuracy: 0.8049398353388221
Image 4737, true label: 1, predicted label: 1, accumulative accuracy: 0.8049810046433095
Image 4738, true label: 1, predicted label: 1, accumulative accuracy: 0.8050221565731167
Image 4739, true label: 0, predicted label: 0, accumulative accuracy: 0.8050632911392405
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988227
Image 4740, true label: 0, predicted label: 0, accumulative accuracy: 0.8051044083526682
Image 4741, true label: 0, predicted label: 0, accumulative accuracy: 0.8051455082243779
Image 4742, true label: 0, predicted label: 0, accumulative accuracy: 0.8051865907653384
Image 4743, true label: 0, predicted label: 0, accumulative accuracy: 0.8052276559865092
Image 4744, true label: 0, predicted label: 1, accumulative accuracy: 0.8050579557428873
Image 4745, true label: 1, predicted label: 1, accumulative accuracy: 0.8050990307627476
Image 4746, true label: 0, predicted label: 0, accumulative accuracy: 0.8051400884769327
Image 4747, true label: 1, predicted label: 1, accumulative accuracy: 0.8051811288963774
Image 4748, true label: 0, predicted label: 0, accumulative accuracy: 0.8052221520320068
Image 4749, true label: 0, predicted label: 0, accumulative accuracy: 0.8052631578947368
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988148
Image 4750, true label: 0, predicted label: 0, accumulative accuracy: 0.8053041464954747
Image 4751, true label: 1, predicted label: 1, accumulative accuracy: 0.8053451178451179
Image 4752, true label: 0, predicted label: 0, accumulative accuracy: 0.805386071954555
Image 4753, true label: 1, predicted label: 0, accumulative accuracy: 0.8052166596550273
Image 4754, true label: 0, predicted label: 0, accumulative accuracy: 0.8052576235541535
Image 4755, true label: 1, predicted label: 0, accumulative accuracy: 0.8050883095037847
Image 4756, true label: 1, predicted label: 0, accumulative accuracy: 0.8049190666386378
Image 4757, true label: 1, predicted label: 1, accumulative accuracy: 0.8049600672551492
Image 4758, true label: 0, predicted label: 0, accumulative accuracy: 0.8050010506408909
Image 4759, true label: 1, predicted label: 0, accumulative accuracy: 0.8048319327731093
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988367
Image 4760, true label: 1, predicted label: 1, accumulative accuracy: 0.8048729258559126
Image 4761, true label: 0, predicted label: 0, accumulative accuracy: 0.8049139017219655
Image 4762, true label: 0, predicted label: 0, accumulative accuracy: 0.8049548603821122
Image 4763, true label: 0, predicted label: 0, accumulative accuracy: 0.8049958018471872
Image 4764, true label: 0, predicted label: 1, accumulative accuracy: 0.8048268625393494
Image 4765, true label: 1, predicted label: 1, accumulative accuracy: 0.804867813680235
Image 4766, true label: 0, predicted label: 0, accumulative accuracy: 0.8049087476400252
Image 4767, true label: 0, predicted label: 0, accumulative accuracy: 0.8049496644295302
Image 4768, true label: 1, predicted label: 0, accumulative accuracy: 0.8047808764940239
Image 4769, true label: 1, predicted label: 1, accumulative accuracy: 0.8048218029350105
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988094
Image 4770, true label: 0, predicted label: 1, accumulative accuracy: 0.8046531125550199
Image 4771, true label: 1, predicted label: 1, accumulative accuracy: 0.8046940486169321
Image 4772, true label: 1, predicted label: 1, accumulative accuracy: 0.8047349675256652
Image 4773, true label: 1, predicted label: 1, accumulative accuracy: 0.8047758692919983
Image 4774, true label: 0, predicted label: 0, accumulative accuracy: 0.8048167539267016
Image 4775, true label: 1, predicted label: 1, accumulative accuracy: 0.804857621440536
Image 4776, true label: 1, predicted label: 0, accumulative accuracy: 0.8046891354406531
Image 4777, true label: 0, predicted label: 0, accumulative accuracy: 0.8047300125575555
Image 4778, true label: 0, predicted label: 0, accumulative accuracy: 0.8047708725674827
Image 4779, true label: 0, predicted label: 0, accumulative accuracy: 0.8048117154811716
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988276
Image 4780, true label: 0, predicted label: 0, accumulative accuracy: 0.8048525413093495
Image 4781, true label: 1, predicted label: 1, accumulative accuracy: 0.8048933500627352
Image 4782, true label: 0, predicted label: 0, accumulative accuracy: 0.8049341417520385
Image 4783, true label: 1, predicted label: 1, accumulative accuracy: 0.8049749163879598
Image 4784, true label: 1, predicted label: 1, accumulative accuracy: 0.8050156739811912
Image 4785, true label: 0, predicted label: 0, accumulative accuracy: 0.8050564145424154
Image 4786, true label: 0, predicted label: 1, accumulative accuracy: 0.8048882389805724
Image 4787, true label: 1, predicted label: 1, accumulative accuracy: 0.8049289891395155
Image 4788, true label: 1, predicted label: 1, accumulative accuracy: 0.8049697222802256
Image 4789, true label: 0, predicted label: 0, accumulative accuracy: 0.8050104384133612
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988298
